07JD1307_001b,07JD1307_001,07JD1307,07JD,NULL,JK07-D1-307,JK07-D1-307,sib/self,NULL,NULL,source: 03ncai01,W401,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27194,03ncai01
07JD1307_002b,07JD1307_002,07JD1307,07JD,NULL,JK07-D1-307,JK07-D1-307,sib/self,NULL,NULL,source: 03ncai01,W401,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27194,03ncai01
07JD1322_001b,07JD1322_001,07JD1322,07JD,NULL,JK07-D1-322,JK07-D1-322,sib/self,NULL,NULL,source: 99ncai01,MS153,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 24734,99ncai01
07JD1322_002b,07JD1322_002,07JD1322,07JD,NULL,JK07-D1-322,JK07-D1-322,sib/self,NULL,NULL,source: 99ncai01,MS153,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 24734,99ncai01
07JD1326_001b,07JD1326_001,07JD1326,07JD,NULL,JK07-D1-326,JK07-D1-326,sib/self,NULL,NULL,source: 90ncab01,GA209,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 10248,90ncab01
07JD1326_002b,07JD1326_002,07JD1326,07JD,NULL,JK07-D1-326,JK07-D1-326,sib/self,NULL,NULL,source: 90ncab01,GA209,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 10248,90ncab01
07JD1341_001b,07JD1341_001,07JD1341,07JD,NULL,JK07-D1-341,JK07-D1-341,sib/self,NULL,NULL,source: 03ncai01,CI31A,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 21512,03ncai01
07JD1341_002b,07JD1341_002,07JD1341,07JD,NULL,JK07-D1-341,JK07-D1-341,sib/self,NULL,NULL,source: 03ncai01,CI31A,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 21512,03ncai01
07JD1342_001b,07JD1342_001,07JD1342,07JD,NULL,JK07-D1-342,JK07-D1-342,sib/self,NULL,NULL,source: 06ncai01,B46,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 550469,06ncai01
07JD1347_001b,07JD1347_001,07JD1347,07JD,NULL,JK07-D1-347,JK07-D1-347,sib/self,NULL,NULL,source: 04ncai01,NC304,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27148,04ncai01
07JD1347_002b,07JD1347_002,07JD1347,07JD,NULL,JK07-D1-347,JK07-D1-347,sib/self,NULL,NULL,source: 04ncai01,NC304,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27148,04ncai01
07JD1347_003b,07JD1347_003,07JD1347,07JD,NULL,JK07-D1-347,JK07-D1-347,sib/self,NULL,NULL,source: 04ncai01,NC304,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27148,04ncai01
07JD1348_001b,07JD1348_001,07JD1348,07JD,NULL,JK07-D1-348,JK07-D1-348,sib/self,NULL,NULL,source: 03ncai03,38-11,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 26604,03ncai03
07JD1348_002b,07JD1348_002,07JD1348,07JD,NULL,JK07-D1-348,JK07-D1-348,sib/self,NULL,NULL,source: 03ncai03,38-11,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 26604,03ncai03
07JD1350_001b,07JD1350_001,07JD1350,07JD,NULL,JK07-D1-350,JK07-D1-350,sib/self,NULL,NULL,source: 94ncai01,Oh7B,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 19323,94ncai01
07JD1370_001b,07JD1370_001,07JD1370,07JD,NULL,JK07-D1-370,JK07-D1-370,sib/self,NULL,NULL,source: 04ncai01,CML 228,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27088,04ncai01
07JD1372_001b,07JD1372_001,07JD1372,07JD,NULL,JK07-D1-372,JK07-D1-372,sib/self,NULL,NULL,source: 04ncai01,SC55,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27189,04ncai01
07JD1372_002b,07JD1372_002,07JD1372,07JD,NULL,JK07-D1-372,JK07-D1-372,sib/self,NULL,NULL,source: 04ncai01,SC55,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27189,04ncai01
07JD1372_003b,07JD1372_003,07JD1372,07JD,NULL,JK07-D1-372,JK07-D1-372,sib/self,NULL,NULL,source: 04ncai01,SC55,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27189,04ncai01
07JD1373_001b,07JD1373_001,07JD1373,07JD,NULL,JK07-D1-373,JK07-D1-373,sib/self,NULL,NULL,source: 04ncai01,K148,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27122,04ncai01
07JD1376_001b,07JD1376_001,07JD1376,07JD,NULL,JK07-D1-376,JK07-D1-376,sib/self,NULL,NULL,source: 04ncai01,F7,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 257507,04ncai01
07JD1378_001b,07JD1378_001,07JD1378,07JD,NULL,JK07-D1-378,JK07-D1-378,sib/self,NULL,NULL,source: 04ncai01,CML 311,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27093,04ncai01
07JD1380_001b,07JD1380_001,07JD1380,07JD,NULL,JK07-D1-380,JK07-D1-380,sib/self,NULL,NULL,source: A'06 JK-DI bulk (mes'05),B73,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 550473,A'06 JK-DI bulk (mes'05)
07JD1395_001b,07JD1395_001,07JD1395,07JD,NULL,JK07-D1-395,JK07-D1-395,sib/self,NULL,NULL,source: 94ncab02,Va35,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 587150,94ncab02
07JD1395_002b,07JD1395_002,07JD1395,07JD,NULL,JK07-D1-395,JK07-D1-395,sib/self,NULL,NULL,source: 94ncab02,Va35,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 587150,94ncab02
07JD1398_001b,07JD1398_001,07JD1398,07JD,NULL,JK07-D1-398,JK07-D1-398,sib/self,NULL,NULL,source: 04ncai01,A641,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 19311,04ncai01
07JD1398_002b,07JD1398_002,07JD1398,07JD,NULL,JK07-D1-398,JK07-D1-398,sib/self,NULL,NULL,source: 04ncai01,A641,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 19311,04ncai01
07JD1401_001b,07JD1401_001,07JD1401,07JD,NULL,JK07-D1-401,JK07-D1-401,sib/self,NULL,NULL,source: 04ncai01,CML 220,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27087,04ncai01
07JD1404_001b,07JD1404_001,07JD1404,07JD,NULL,JK07-D1-404,JK07-D1-404,sib/self,NULL,NULL,source: 96ncai01,B105,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 594048,96ncai01
07JD1404_002b,07JD1404_002,07JD1404,07JD,NULL,JK07-D1-404,JK07-D1-404,sib/self,NULL,NULL,source: 96ncai01,B105,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 594048,96ncai01
07JD1406_001b,07JD1406_001,07JD1406,07JD,NULL,JK07-D1-406,JK07-D1-406,sib/self,NULL,NULL,source: 96ncai01,NC264,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 520774,96ncai01
07JD1413_001b,07JD1413_001,07JD1413,07JD,NULL,JK07-D1-413,JK07-D1-413,sib/self,NULL,NULL,source: 04ncai01,H95,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 19319,04ncai01
07JD1413_002b,07JD1413_002,07JD1413,07JD,NULL,JK07-D1-413,JK07-D1-413,sib/self,NULL,NULL,source: 04ncai01,H95,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 19319,04ncai01
07JD1416_001b,07JD1416_001,07JD1416,07JD,NULL,JK07-D1-416,JK07-D1-416,sib/self,NULL,NULL,source: 05ncei01,Tzi 9,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 506247,05ncei01
07JD1418_001b,07JD1418_001,07JD1418,07JD,NULL,JK07-D1-418,JK07-D1-418,sib/self,NULL,NULL,source: 03ncai01,CH9,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27068,03ncai01
07JD1418_002b,07JD1418_002,07JD1418,07JD,NULL,JK07-D1-418,JK07-D1-418,sib/self,NULL,NULL,source: 03ncai01,CH9,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27068,03ncai01
07JD1418_003b,07JD1418_003,07JD1418,07JD,NULL,JK07-D1-418,JK07-D1-418,sib/self,NULL,NULL,source: 03ncai01,CH9,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27068,03ncai01
07JD1419_001b,07JD1419_001,07JD1419,07JD,NULL,JK07-D1-419,JK07-D1-419,sib/self,NULL,NULL,source: 04ncai02,Ab28A,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 18999,04ncai02
07JD1422_001b,07JD1422_001,07JD1422,07JD,NULL,JK07-D1-422,JK07-D1-422,sib/self,NULL,NULL,source: 94ncai01,Mo24W,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 587144,94ncai01
07JD1422_002b,07JD1422_002,07JD1422,07JD,NULL,JK07-D1-422,JK07-D1-422,sib/self,NULL,NULL,source: 94ncai01,Mo24W,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 587144,94ncai01
07JD1428_001b,07JD1428_001,07JD1428,07JD,NULL,JK07-D1-428,JK07-D1-428,sib/self,NULL,NULL,source: 04ncai02,CI 187-2,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 26138,04ncai02
07JD1431_001b,07JD1431_001,07JD1431,07JD,NULL,JK07-D1-431,JK07-D1-431,sib/self,NULL,NULL,source: 02ncai01,NC262,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 531085,02ncai01
07JD1431_002b,07JD1431_002,07JD1431,07JD,NULL,JK07-D1-431,JK07-D1-431,sib/self,NULL,NULL,source: 02ncai01,NC262,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 531085,02ncai01
07JD1431_003b,07JD1431_003,07JD1431,07JD,NULL,JK07-D1-431,JK07-D1-431,sib/self,NULL,NULL,source: 02ncai01,NC262,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 531085,02ncai01
07JD1432_001b,07JD1432_001,07JD1432,07JD,NULL,JK07-D1-432,JK07-D1-432,sib/self,NULL,NULL,source: 96ncai01,B103,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 594046,96ncai01
07JD1432_002b,07JD1432_002,07JD1432,07JD,NULL,JK07-D1-432,JK07-D1-432,sib/self,NULL,NULL,source: 96ncai01,B103,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 594046,96ncai01
07JD1432_003b,07JD1432_003,07JD1432,07JD,NULL,JK07-D1-432,JK07-D1-432,sib/self,NULL,NULL,source: 96ncai01,B103,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 594046,96ncai01
07JD1432_004b,07JD1432_004,07JD1432,07JD,NULL,JK07-D1-432,JK07-D1-432,sib/self,NULL,NULL,source: 96ncai01,B103,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 594046,96ncai01
07JD1432_005b,07JD1432_005,07JD1432,07JD,NULL,JK07-D1-432,JK07-D1-432,sib/self,NULL,NULL,source: 96ncai01,B103,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 594046,96ncai01
07JD1434_001b,07JD1434_001,07JD1434,07JD,NULL,JK07-D1-434,JK07-D1-434,sib/self,NULL,NULL,source: 04ncai01,NC334,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27163,04ncai01
07JD1434_002b,07JD1434_002,07JD1434,07JD,NULL,JK07-D1-434,JK07-D1-434,sib/self,NULL,NULL,source: 04ncai01,NC334,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27163,04ncai01
07JD1434_003b,07JD1434_003,07JD1434,07JD,NULL,JK07-D1-434,JK07-D1-434,sib/self,NULL,NULL,source: 04ncai01,NC334,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27163,04ncai01
07JD1437_001b,07JD1437_001,07JD1437,07JD,NULL,JK07-D1-437,JK07-D1-437,sib/self,NULL,NULL,source: 06ncai01,VaW6,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 19000,06ncai01
07JD1440_001b,07JD1440_001,07JD1440,07JD,NULL,JK07-D1-440,JK07-D1-440,sib/self,NULL,NULL,source: 01ncab01,Oh43,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 19288,01ncab01
07JD1440_002b,07JD1440_002,07JD1440,07JD,NULL,JK07-D1-440,JK07-D1-440,sib/self,NULL,NULL,source: 01ncab01,Oh43,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 19288,01ncab01
07JD1440_003b,07JD1440_003,07JD1440,07JD,NULL,JK07-D1-440,JK07-D1-440,sib/self,NULL,NULL,source: 01ncab01,Oh43,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 19288,01ncab01
07JD1444_001b,07JD1444_001,07JD1444,07JD,NULL,JK07-D1-444,JK07-D1-444,sib/self,NULL,NULL,source: 04ncai01,CML 323,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27097,04ncai01
07JD1450_001b,07JD1450_001,07JD1450,07JD,NULL,JK07-D1-450,JK07-D1-450,sib/self,NULL,NULL,source: 04ncai01,CO255,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27050,04ncai01
07JD1451_001b,07JD1451_001,07JD1451,07JD,NULL,JK07-D1-451,JK07-D1-451,sib/self,NULL,NULL,source: 05ncei01,CML 341,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27102,05ncei01
07JD1454_001b,07JD1454_001,07JD1454,07JD,NULL,JK07-D1-454,JK07-D1-454,sib/self,NULL,NULL,source: 94ncai01,CM105,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 587124,94ncai01
07JD1454_002b,07JD1454_002,07JD1454,07JD,NULL,JK07-D1-454,JK07-D1-454,sib/self,NULL,NULL,source: 94ncai01,CM105,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 587124,94ncai01
07JD1454_003b,07JD1454_003,07JD1454,07JD,NULL,JK07-D1-454,JK07-D1-454,sib/self,NULL,NULL,source: 94ncai01,CM105,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 587124,94ncai01
07JD1456_001b,07JD1456_001,07JD1456,07JD,NULL,JK07-D1-456,JK07-D1-456,sib/self,NULL,NULL,source: 00ncab01,CM174,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 19316,00ncab01
07JD1456_002b,07JD1456_002,07JD1456,07JD,NULL,JK07-D1-456,JK07-D1-456,sib/self,NULL,NULL,source: 00ncab01,CM174,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 19316,00ncab01
07JD1462_001b,07JD1462_001,07JD1462,07JD,NULL,JK07-D1-462,JK07-D1-462,sib/self,NULL,NULL,source: 03ncai01,CMV3,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27104,03ncai01
07JD1462_002b,07JD1462_002,07JD1462,07JD,NULL,JK07-D1-462,JK07-D1-462,sib/self,NULL,NULL,source: 03ncai01,CMV3,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27104,03ncai01
07JD1463_001b,07JD1463_001,07JD1463,07JD,NULL,JK07-D1-463,JK07-D1-463,sib/self,NULL,NULL,source: 04ncai02,81-1,NULL,1,NULL,07 Diversity Panel Seed Increase,NSL 8581,04ncai02
07JD1463_002b,07JD1463_002,07JD1463,07JD,NULL,JK07-D1-463,JK07-D1-463,sib/self,NULL,NULL,source: 04ncai02,81-1,NULL,1,NULL,07 Diversity Panel Seed Increase,NSL 8581,04ncai02
07JD1465_001b,07JD1465_001,07JD1465,07JD,NULL,JK07-D1-465,JK07-D1-465,sib/self,NULL,NULL,source: 04ncai01,NC322,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27157,04ncai01
07JD1465_002b,07JD1465_002,07JD1465,07JD,NULL,JK07-D1-465,JK07-D1-465,sib/self,NULL,NULL,source: 04ncai01,NC322,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27157,04ncai01
07JD1465_003b,07JD1465_003,07JD1465,07JD,NULL,JK07-D1-465,JK07-D1-465,sib/self,NULL,NULL,source: 04ncai01,NC322,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27157,04ncai01
07JD1465_004b,07JD1465_004,07JD1465,07JD,NULL,JK07-D1-465,JK07-D1-465,sib/self,NULL,NULL,source: 04ncai01,NC322,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27157,04ncai01
07JD1466_001b,07JD1466_001,07JD1466,07JD,NULL,JK07-D1-466,JK07-D1-466,sib/self,NULL,NULL,source: 06ncai01,NC298,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27261,06ncai01
07JD1466_002b,07JD1466_002,07JD1466,07JD,NULL,JK07-D1-466,JK07-D1-466,sib/self,NULL,NULL,source: 06ncai01,NC298,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27261,06ncai01
07JD1466_003b,07JD1466_003,07JD1466,07JD,NULL,JK07-D1-466,JK07-D1-466,sib/self,NULL,NULL,source: 06ncai01,NC298,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27261,06ncai01
07JD1468_001b,07JD1468_001,07JD1468,07JD,NULL,JK07-D1-468,JK07-D1-468,sib/self,NULL,NULL,source: 04ncai01,NC348,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27170,04ncai01
07JD1468_002b,07JD1468_002,07JD1468,07JD,NULL,JK07-D1-468,JK07-D1-468,sib/self,NULL,NULL,source: 04ncai01,NC348,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27170,04ncai01
07JD1471_001b,07JD1471_001,07JD1471,07JD,NULL,JK07-D1-471,JK07-D1-471,sib/self,NULL,NULL,source: 03ncai01,I29,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27115,03ncai01
07JD1471_002b,07JD1471_002,07JD1471,07JD,NULL,JK07-D1-471,JK07-D1-471,sib/self,NULL,NULL,source: 03ncai01,I29,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27115,03ncai01
07JD1474_001b,07JD1474_001,07JD1474,07JD,NULL,JK07-D1-474,JK07-D1-474,sib/self,NULL,NULL,source: 98ncab01,Os420,NULL,1,NULL,07 Diversity Panel Seed Increase,NSL 65874,98ncab01
07JD1474_002b,07JD1474_002,07JD1474,07JD,NULL,JK07-D1-474,JK07-D1-474,sib/self,NULL,NULL,source: 98ncab01,Os420,NULL,1,NULL,07 Diversity Panel Seed Increase,NSL 65874,98ncab01
07JD1474_003b,07JD1474_003,07JD1474,07JD,NULL,JK07-D1-474,JK07-D1-474,sib/self,NULL,NULL,source: 98ncab01,Os420,NULL,1,NULL,07 Diversity Panel Seed Increase,NSL 65874,98ncab01
07JD1474_004b,07JD1474_004,07JD1474,07JD,NULL,JK07-D1-474,JK07-D1-474,sib/self,NULL,NULL,source: 98ncab01,Os420,NULL,1,NULL,07 Diversity Panel Seed Increase,NSL 65874,98ncab01
07JD1474_005b,07JD1474_005,07JD1474,07JD,NULL,JK07-D1-474,JK07-D1-474,sib/self,NULL,NULL,source: 98ncab01,Os420,NULL,1,NULL,07 Diversity Panel Seed Increase,NSL 65874,98ncab01
07JD1478_001b,07JD1478_001,07JD1478,07JD,NULL,JK07-D1-478,JK07-D1-478,sib/self,NULL,NULL,source: 03ncai01,Il677a,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27120,03ncai01
07JD1484_001b,07JD1484_001,07JD1484,07JD,NULL,JK07-D1-484,JK07-D1-484,sib/self,NULL,NULL,source: 06ncai01,NC350,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27171,06ncai01
07JD1484_002b,07JD1484_002,07JD1484,07JD,NULL,JK07-D1-484,JK07-D1-484,sib/self,NULL,NULL,source: 06ncai01,NC350,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27171,06ncai01
07JD1485_001b,07JD1485_001,07JD1485,07JD,NULL,JK07-D1-485,JK07-D1-485,sib/self,NULL,NULL,source: 05ncei01,Tzi 18,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 506253,05ncei01
07JD1485_002b,07JD1485_002,07JD1485,07JD,NULL,JK07-D1-485,JK07-D1-485,sib/self,NULL,NULL,source: 05ncei01,Tzi 18,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 506253,05ncei01
07JD1485_003b,07JD1485_003,07JD1485,07JD,NULL,JK07-D1-485,JK07-D1-485,sib/self,NULL,NULL,source: 05ncei01,Tzi 18,NULL,1,NULL,07 Diversity Panel Seed Increase,PI 506253,05ncei01
07JD1490_001b,07JD1490_001,07JD1490,07JD,NULL,JK07-D1-490,JK07-D1-490,sib/self,NULL,NULL,source: 06ncai01,I137TN,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27116,06ncai01
07JD1493_001b,07JD1493_001,07JD1493,07JD,NULL,JK07-D1-493,JK07-D1-493,sib/self,NULL,NULL,source: 06ncai01,IA2132 Goodman-Buckler,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 28364,06ncai01
07JD1494_001b,07JD1494_001,07JD1494,07JD,NULL,JK07-D1-494,JK07-D1-494,sib/self,NULL,NULL,source: 04ncai01,NC336,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27164,04ncai01
07JD1494_002b,07JD1494_002,07JD1494,07JD,NULL,JK07-D1-494,JK07-D1-494,sib/self,NULL,NULL,source: 04ncai01,NC336,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 27164,04ncai01
07JD1497_001b,07JD1497_001,07JD1497,07JD,NULL,JK07-D1-497,JK07-D1-497,sib/self,NULL,NULL,source: 02ncai01,CI 21E,NULL,1,NULL,07 Diversity Panel Seed Increase,Clze 21,02ncai01
07JD1502_001b,07JD1502_001,07JD1502,07JD,NULL,JK07-D1-502,JK07-D1-502,sib/self,NULL,NULL,source: 99ncai01,IDS28,NULL,1,NULL,07 Diversity Panel Seed Increase,Ames 24575,99ncai01
