phenotype_id,entity_id,entity_type,entity_name,experiment_id,trait_id,phenotype_value,phenotype_date,plate_id,phenotype_person_id,scoring_order,notes,changed,technical_rep,biological_rep,trait_id_buckler
260310,090616SM_05_G04,DNA,,NOID,afl.sic,1.65461734,Jun 19 2009 12:00AM,,8,,08SB0110,,2,2,
260374,090616SM_05_G04,DNA,,NOID,afl.sic,2.025698955,Jun 19 2009 12:00AM,,8,,08SB0110,,3,2,
260254,090616SM_05_G05,DNA,,NOID,afl.sic,7.477354421,Jun 19 2009 12:00AM,,8,,08SB0102,,1,3,
260318,090616SM_05_G05,DNA,,NOID,afl.sic,7.699496765,Jun 19 2009 12:00AM,,8,,08SB0102,,2,3,
260382,090616SM_05_G05,DNA,,NOID,afl.sic,7.507548526,Jun 19 2009 12:00AM,,8,,08SB0102,,3,3,
260262,090616SM_05_G06,DNA,,NOID,afl.sic,7.390896921,Jun 19 2009 12:00AM,,8,,08SB0110,,1,3,
260326,090616SM_05_G06,DNA,,NOID,afl.sic,9.736278447,Jun 19 2009 12:00AM,,8,,08SB0110,,2,3,
260390,090616SM_05_G06,DNA,,NOID,afl.sic,10.82730924,Jun 19 2009 12:00AM,,8,,08SB0110,,3,3,
260270,090616SM_05_G07,DNA,,NOID,afl.sic,0.215011038,Jun 19 2009 12:00AM,,8,,08SB0105,,1,4,
260334,090616SM_05_G07,DNA,,NOID,afl.sic,0.229580574,Jun 19 2009 12:00AM,,8,,08SB0105,,2,4,
260398,090616SM_05_G07,DNA,,NOID,afl.sic,0.1799117,Jun 19 2009 12:00AM,,8,,08SB0105,,3,4,
260278,090616SM_05_G08,DNA,,NOID,afl.sic,6.510638298,Jun 19 2009 12:00AM,,8,,08SB0118,,1,4,
260342,090616SM_05_G08,DNA,,NOID,afl.sic,6.85106383,Jun 19 2009 12:00AM,,8,,08SB0118,,2,4,
260406,090616SM_05_G08,DNA,,NOID,afl.sic,6.514893617,Jun 19 2009 12:00AM,,8,,08SB0118,,3,4,
260223,090616SM_05_H01,DNA,,NOID,afl.sic,8.829268293,Jun 19 2009 12:00AM,,8,,08SB0212,,1,1,
260287,090616SM_05_H01,DNA,,NOID,afl.sic,7.487804878,Jun 19 2009 12:00AM,,8,,08SB0212,,2,1,
260351,090616SM_05_H01,DNA,,NOID,afl.sic,10.68292683,Jun 19 2009 12:00AM,,8,,08SB0212,,3,1,
260231,090616SM_05_H02,DNA,,NOID,afl.sic,0.873405299,Jun 19 2009 12:00AM,,8,,08SB0116,,1,1,
260295,090616SM_05_H02,DNA,,NOID,afl.sic,0.74484789,Jun 19 2009 12:00AM,,8,,08SB0116,,2,1,
260359,090616SM_05_H02,DNA,,NOID,afl.sic,0.771344455,Jun 19 2009 12:00AM,,8,,08SB0116,,3,1,
260239,090616SM_05_H03,DNA,,NOID,afl.sic,0.029847018,Jun 19 2009 12:00AM,,8,,08SB0106,,1,2,
260303,090616SM_05_H03,DNA,,NOID,afl.sic,2.86E-04,Jun 19 2009 12:00AM,,8,,08SB0106,,2,2,
260367,090616SM_05_H03,DNA,,NOID,afl.sic,0,Jun 19 2009 12:00AM,,8,,08SB0106,,3,2,
260247,090616SM_05_H04,DNA,,NOID,afl.sic,2.88,Jun 19 2009 12:00AM,,8,,08SB0117,,1,2,
260311,090616SM_05_H04,DNA,,NOID,afl.sic,2.728,Jun 19 2009 12:00AM,,8,,08SB0117,,2,2,
260375,090616SM_05_H04,DNA,,NOID,afl.sic,2.32,Jun 19 2009 12:00AM,,8,,08SB0117,,3,2,
260255,090616SM_05_H05,DNA,,NOID,afl.sic,5.604312668,Jun 19 2009 12:00AM,,8,,08SB0105,,1,3,
260319,090616SM_05_H05,DNA,,NOID,afl.sic,4.99083558,Jun 19 2009 12:00AM,,8,,08SB0105,,2,3,
260383,090616SM_05_H05,DNA,,NOID,afl.sic,6.540700809,Jun 19 2009 12:00AM,,8,,08SB0105,,3,3,
260263,090616SM_05_H06,DNA,,NOID,afl.sic,0.42531233,Jun 19 2009 12:00AM,,8,,08SB0215,,1,3,
260327,090616SM_05_H06,DNA,,NOID,afl.sic,0.489951114,Jun 19 2009 12:00AM,,8,,08SB0215,,2,3,
260391,090616SM_05_H06,DNA,,NOID,afl.sic,0.338403042,Jun 19 2009 12:00AM,,8,,08SB0215,,3,3,
260271,090616SM_05_H07,DNA,,NOID,afl.sic,0.204398827,Jun 19 2009 12:00AM,,8,,08SB0107,,1,4,
260335,090616SM_05_H07,DNA,,NOID,afl.sic,0.178005865,Jun 19 2009 12:00AM,,8,,08SB0107,,2,4,
260399,090616SM_05_H07,DNA,,NOID,afl.sic,0.180351906,Jun 19 2009 12:00AM,,8,,08SB0107,,3,4,
260279,090616SM_05_H08,DNA,,NOID,afl.sic,0.14454776,Jun 19 2009 12:00AM,,8,,08SB0119,,1,4,
260343,090616SM_05_H08,DNA,,NOID,afl.sic,3.78E-02,Jun 19 2009 12:00AM,,8,,08SB0119,,2,4,
260407,090616SM_05_H08,DNA,,NOID,afl.sic,0.123415046,Jun 19 2009 12:00AM,,8,,08SB0119,,3,4,
491457,100208SM_01_A02,DNA,,NOID,afl.sic,8.82E-03,,2q100208SM_01,8,,09SM0592;2q100208SM_01,,2,3,
491459,100208SM_01_A02,DNA,,NOID,afl.sic,9.27E-03,,1q100208SM_01,8,,09SM0592;1q100208SM_01,,1,3,
491465,100208SM_01_A02,DNA,,NOID,afl.sic,1.05E-02,,3q100208SM_01,8,,09SM0592;3q100208SM_01,,3,3,
491452,100208SM_01_A03,DNA,,NOID,afl.sic,7.91E-03,,3q100208SM_01,8,,09SM0513;3q100208SM_01,,3,1,
491461,100208SM_01_A03,DNA,,NOID,afl.sic,9.51E-03,,2q100208SM_01,8,,09SM0513;2q100208SM_01,,2,1,
491463,100208SM_01_A03,DNA,,NOID,afl.sic,9.96E-03,,1q100208SM_01,8,,09SM0513;1q100208SM_01,,1,1,
491399,100208SM_01_A04,DNA,,NOID,afl.sic,2.13E-03,,1q100208SM_01,8,,09SM0485;1q100208SM_01,,1,1,
491413,100208SM_01_A04,DNA,,NOID,afl.sic,2.95E-03,,2q100208SM_01,8,,09SM0485;2q100208SM_01,,2,1,
491418,100208SM_01_A04,DNA,,NOID,afl.sic,3.43E-03,,3q100208SM_01,8,,09SM0485;3q100208SM_01,,3,1,
491174,100208SM_01_A05,DNA,,NOID,afl.sic,0,,1q100208SM_01,8,,09SM0551;1q100208SM_01,,1,2,
491175,100208SM_01_A05,DNA,,NOID,afl.sic,0,,2q100208SM_01,8,,09SM0551;2q100208SM_01,,2,2,
491176,100208SM_01_A05,DNA,,NOID,afl.sic,0,,3q100208SM_01,8,,09SM0551;3q100208SM_01,,3,2,
491241,100208SM_01_A06,DNA,,NOID,afl.sic,0,,2q100208SM_01,8,,09SM0493;2q100208SM_01,,2,1,
491242,100208SM_01_A06,DNA,,NOID,afl.sic,0,,3q100208SM_01,8,,09SM0493;3q100208SM_01,,3,1,
491267,100208SM_01_A06,DNA,,NOID,afl.sic,1.77E-05,,1q100208SM_01,8,,09SM0493;1q100208SM_01,,1,1,
491351,100208SM_01_A07,DNA,,NOID,afl.sic,7.04E-04,,1q100208SM_01,8,,09SM0519;1q100208SM_01,,1,2,
491369,100208SM_01_A07,DNA,,NOID,afl.sic,9.68E-04,,2q100208SM_01,8,,09SM0519;2q100208SM_01,,2,2,
491375,100208SM_01_A07,DNA,,NOID,afl.sic,1.05E-03,,3q100208SM_01,8,,09SM0519;3q100208SM_01,,3,2,
491200,100208SM_01_A08,DNA,,NOID,afl.sic,0,,1q100208SM_01,8,,09SM0549;1q100208SM_01,,1,2,
491201,100208SM_01_A08,DNA,,NOID,afl.sic,0,,2q100208SM_01,8,,09SM0549;2q100208SM_01,,2,2,
491202,100208SM_01_A08,DNA,,NOID,afl.sic,0,,3q100208SM_01,8,,09SM0549;3q100208SM_01,,3,2,
491255,100208SM_01_A09,DNA,,NOID,afl.sic,0,,1q100208SM_01,8,,09SM0565;1q100208SM_01,,1,2,
491256,100208SM_01_A09,DNA,,NOID,afl.sic,0,,2q100208SM_01,8,,09SM0565;2q100208SM_01,,2,2,
491257,100208SM_01_A09,DNA,,NOID,afl.sic,0,,3q100208SM_01,8,,09SM0565;3q100208SM_01,,3,2,
491403,100208SM_01_A10,DNA,,NOID,afl.sic,2.33E-03,,1q100208SM_01,8,,09SM0593;1q100208SM_01,,1,3,
491419,100208SM_01_A10,DNA,,NOID,afl.sic,3.45E-03,,3q100208SM_01,8,,09SM0593;3q100208SM_01,,3,3,
491422,100208SM_01_A10,DNA,,NOID,afl.sic,3.51E-03,,2q100208SM_01,8,,09SM0593;2q100208SM_01,,2,3,
491165,100208SM_01_A11,DNA,,NOID,afl.sic,0,,1q100208SM_01,8,,09SM0610;1q100208SM_01,,1,3,
491166,100208SM_01_A11,DNA,,NOID,afl.sic,0,,2q100208SM_01,8,,09SM0610;2q100208SM_01,,2,3,
491167,100208SM_01_A11,DNA,,NOID,afl.sic,0,,3q100208SM_01,8,,09SM0610;3q100208SM_01,,3,3,
491243,100208SM_01_A12,DNA,,NOID,afl.sic,0,,1q100208SM_02,8,,09SM0504;1q100208SM_02,,1,1,
491244,100208SM_01_A12,DNA,,NOID,afl.sic,0,,2q100208SM_02,8,,09SM0504;2q100208SM_02,,2,1,
491245,100208SM_01_A12,DNA,,NOID,afl.sic,0,,3q100208SM_02,8,,09SM0504;3q100208SM_02,,3,1,
491416,100208SM_01_B02,DNA,,NOID,afl.sic,3.22E-03,,1q100208SM_01,8,,09SM0468;1q100208SM_01,,1,1,
491423,100208SM_01_B02,DNA,,NOID,afl.sic,3.62E-03,,3q100208SM_01,8,,09SM0468;3q100208SM_01,,3,1,
491434,100208SM_01_B02,DNA,,NOID,afl.sic,4.48E-03,,2q100208SM_01,8,,09SM0468;2q100208SM_01,,2,1,
491495,100208SM_01_B03,DNA,,NOID,afl.sic,2.85E-02,,1q100208SM_01,8,,09SM0538;1q100208SM_01,,1,2,
491499,100208SM_01_B03,DNA,,NOID,afl.sic,3.10E-02,,3q100208SM_01,8,,09SM0538;3q100208SM_01,,3,2,
491508,100208SM_01_B03,DNA,,NOID,afl.sic,3.89E-02,,2q100208SM_01,8,,09SM0538;2q100208SM_01,,2,2,
491482,100208SM_01_B04,DNA,,NOID,afl.sic,1.65E-02,,1q100208SM_01,8,,09SM0495;1q100208SM_01,,1,1,
491484,100208SM_01_B04,DNA,,NOID,afl.sic,1.94E-02,,3q100208SM_01,8,,09SM0495;3q100208SM_01,,3,1,
491490,100208SM_01_B04,DNA,,NOID,afl.sic,2.49E-02,,2q100208SM_01,8,,09SM0495;2q100208SM_01,,2,1,
491330,100208SM_01_B05,DNA,,NOID,afl.sic,4.58E-04,,1q100208SM_01,8,,09SM0553;1q100208SM_01,,1,2,
491349,100208SM_01_B05,DNA,,NOID,afl.sic,6.96E-04,,3q100208SM_01,8,,09SM0553;3q100208SM_01,,3,2,
491352,100208SM_01_B05,DNA,,NOID,afl.sic,7.09E-04,,2q100208SM_01,8,,09SM0553;2q100208SM_01,,2,2,
491344,100208SM_01_B06,DNA,,NOID,afl.sic,6.67E-04,,3q100208SM_01,8,,09SM0497;3q100208SM_01,,3,1,
491355,100208SM_01_B06,DNA,,NOID,afl.sic,7.50E-04,,2q100208SM_01,8,,09SM0497;2q100208SM_01,,2,1,
491361,100208SM_01_B06,DNA,,NOID,afl.sic,7.96E-04,,1q100208SM_01,8,,09SM0497;1q100208SM_01,,1,1,
491218,100208SM_01_B07,DNA,,NOID,afl.sic,0,,1q100208SM_01,8,,09SM0528;1q100208SM_01,,1,2,
491219,100208SM_01_B07,DNA,,NOID,afl.sic,0,,2q100208SM_01,8,,09SM0528;2q100208SM_01,,2,2,
491220,100208SM_01_B07,DNA,,NOID,afl.sic,0,,3q100208SM_01,8,,09SM0528;3q100208SM_01,,3,2,
491472,100208SM_01_B08,DNA,,NOID,afl.sic,0.012952381,,1q100208SM_01,8,,09SM0550;1q100208SM_01,,1,2,
491475,100208SM_01_B08,DNA,,NOID,afl.sic,1.45E-02,,2q100208SM_01,8,,09SM0550;2q100208SM_01,,2,2,
491476,100208SM_01_B08,DNA,,NOID,afl.sic,1.48E-02,,3q100208SM_01,8,,09SM0550;3q100208SM_01,,3,2,
491420,100208SM_01_B09,DNA,,NOID,afl.sic,3.50E-03,,2q100208SM_01,8,,09SM0569;2q100208SM_01,,2,2,
491424,100208SM_01_B09,DNA,,NOID,afl.sic,3.66E-03,,1q100208SM_01,8,,09SM0569;1q100208SM_01,,1,2,
491435,100208SM_01_B09,DNA,,NOID,afl.sic,4.55E-03,,3q100208SM_01,8,,09SM0569;3q100208SM_01,,3,2,
491180,100208SM_01_B10,DNA,,NOID,afl.sic,0,,1q100208SM_01,8,,09SM0600;1q100208SM_01,,1,3,
491181,100208SM_01_B10,DNA,,NOID,afl.sic,0,,2q100208SM_01,8,,09SM0600;2q100208SM_01,,2,3,
491269,100208SM_01_B10,DNA,,NOID,afl.sic,1.87E-05,,3q100208SM_01,8,,09SM0600;3q100208SM_01,,3,3,
491188,100208SM_01_B11,DNA,,NOID,afl.sic,0,,1q100208SM_01,8,,09SM0611;1q100208SM_01,,1,3,
491189,100208SM_01_B11,DNA,,NOID,afl.sic,0,,2q100208SM_01,8,,09SM0611;2q100208SM_01,,2,3,
491190,100208SM_01_B11,DNA,,NOID,afl.sic,0,,3q100208SM_01,8,,09SM0611;3q100208SM_01,,3,3,
491436,100208SM_01_B12,DNA,,NOID,afl.sic,4.89E-03,,3q100208SM_02,8,,09SM0514;3q100208SM_02,,3,1,
491438,100208SM_01_B12,DNA,,NOID,afl.sic,5.28E-03,,1q100208SM_02,8,,09SM0514;1q100208SM_02,,1,1,
491439,100208SM_01_B12,DNA,,NOID,afl.sic,5.43E-03,,2q100208SM_02,8,,09SM0514;2q100208SM_02,,2,1,
491516,100208SM_01_C02,DNA,,NOID,afl.sic,0.548760331,,3q100208SM_01,8,,09SM0472;3q100208SM_01,,3,1,
491517,100208SM_01_C02,DNA,,NOID,afl.sic,0.590082645,,1q100208SM_01,8,,09SM0472;1q100208SM_01,,1,1,
491518,100208SM_01_C02,DNA,,NOID,afl.sic,0.765289256,,2q100208SM_01,8,,09SM0472;2q100208SM_01,,2,1,
491370,100208SM_01_C03,DNA,,NOID,afl.sic,1.02E-03,,1q100208SM_01,8,,09SM0572;1q100208SM_01,,1,3,
491371,100208SM_01_C03,DNA,,NOID,afl.sic,1.02E-03,,3q100208SM_01,8,,09SM0572;3q100208SM_01,,3,3,
491387,100208SM_01_C03,DNA,,NOID,afl.sic,1.34E-03,,2q100208SM_01,8,,09SM0572;2q100208SM_01,,2,3,
491331,100208SM_01_C04,DNA,,NOID,afl.sic,4.76E-04,,2q100208SM_01,8,,09SM0509;2q100208SM_01,,2,1,
491332,100208SM_01_C04,DNA,,NOID,afl.sic,4.81E-04,,3q100208SM_01,8,,09SM0509;3q100208SM_01,,3,1,
491333,100208SM_01_C04,DNA,,NOID,afl.sic,5.11E-04,,1q100208SM_01,8,,09SM0509;1q100208SM_01,,1,1,
491270,100208SM_01_C05,DNA,,NOID,afl.sic,2.29E-05,,1q100208SM_01,8,,09SM0554;1q100208SM_01,,1,2,
491279,100208SM_01_C05,DNA,,NOID,afl.sic,3.94E-05,,2q100208SM_01,8,,09SM0554;2q100208SM_01,,2,2,
491282,100208SM_01_C05,DNA,,NOID,afl.sic,4.73E-05,,3q100208SM_01,8,,09SM0554;3q100208SM_01,,3,2,
491291,100208SM_01_C06,DNA,,NOID,afl.sic,7.29E-05,,3q100208SM_01,8,,09SM0500;3q100208SM_01,,3,1,
491299,100208SM_01_C06,DNA,,NOID,afl.sic,1.04E-04,,2q100208SM_01,8,,09SM0500;2q100208SM_01,,2,1,
491324,100208SM_01_C06,DNA,,NOID,afl.sic,3.58E-04,,1q100208SM_01,8,,09SM0500;1q100208SM_01,,1,1,
491493,100208SM_01_C07,DNA,,NOID,afl.sic,2.71E-02,,1q100208SM_01,8,,09SM0530;1q100208SM_01,,1,2,
491494,100208SM_01_C07,DNA,,NOID,afl.sic,0.028317601,,3q100208SM_01,8,,09SM0530;3q100208SM_01,,3,2,
491501,100208SM_01_C07,DNA,,NOID,afl.sic,3.26E-02,,2q100208SM_01,8,,09SM0530;2q100208SM_01,,2,2,
491150,100208SM_01_C08,DNA,,NOID,afl.sic,0,,1q100208SM_01,8,,09SM0555;1q100208SM_01,,1,2,
491151,100208SM_01_C08,DNA,,NOID,afl.sic,0,,2q100208SM_01,8,,09SM0555;2q100208SM_01,,2,2,
491152,100208SM_01_C08,DNA,,NOID,afl.sic,0,,3q100208SM_01,8,,09SM0555;3q100208SM_01,,3,2,
491477,100208SM_01_C09,DNA,,NOID,afl.sic,1.51E-02,,2q100208SM_01,8,,09SM0573;2q100208SM_01,,2,3,
491478,100208SM_01_C09,DNA,,NOID,afl.sic,1.52E-02,,3q100208SM_01,8,,09SM0573;3q100208SM_01,,3,3,
491479,100208SM_01_C09,DNA,,NOID,afl.sic,0.015547703,,1q100208SM_01,8,,09SM0573;1q100208SM_01,,1,3,
491221,100208SM_01_C10,DNA,,NOID,afl.sic,0,,1q100208SM_01,8,,09SM0601;1q100208SM_01,,1,3,
491222,100208SM_01_C10,DNA,,NOID,afl.sic,0,,2q100208SM_01,8,,09SM0601;2q100208SM_01,,2,3,
491223,100208SM_01_C10,DNA,,NOID,afl.sic,0,,3q100208SM_01,8,,09SM0601;3q100208SM_01,,3,3,
491209,100208SM_01_C11,DNA,,NOID,afl.sic,0,,1q100208SM_01,8,,09SM0612;1q100208SM_01,,1,3,
491210,100208SM_01_C11,DNA,,NOID,afl.sic,0,,2q100208SM_01,8,,09SM0612;2q100208SM_01,,2,3,
491211,100208SM_01_C11,DNA,,NOID,afl.sic,0,,3q100208SM_01,8,,09SM0612;3q100208SM_01,,3,3,
491383,100208SM_01_C12,DNA,,NOID,afl.sic,1.24E-03,,3q100208SM_02,8,,09SM0518;3q100208SM_02,,3,2,
491386,100208SM_01_C12,DNA,,NOID,afl.sic,1.31E-03,,2q100208SM_02,8,,09SM0518;2q100208SM_02,,2,2,
491388,100208SM_01_C12,DNA,,NOID,afl.sic,1.36E-03,,1q100208SM_02,8,,09SM0518;1q100208SM_02,,1,2,
491492,100208SM_01_D02,DNA,,NOID,afl.sic,2.59E-02,,2q100208SM_01,8,,09SM0476;2q100208SM_01,,2,1,
491497,100208SM_01_D02,DNA,,NOID,afl.sic,3.03E-02,,1q100208SM_01,8,,09SM0476;1q100208SM_01,,1,1,
491498,100208SM_01_D02,DNA,,NOID,afl.sic,3.03E-02,,3q100208SM_01,8,,09SM0476;3q100208SM_01,,3,1,
491510,100208SM_01_D03,DNA,,NOID,afl.sic,6.41E-02,,3q100208SM_01,8,,09SM0594;3q100208SM_01,,3,3,
491511,100208SM_01_D03,DNA,,NOID,afl.sic,6.70E-02,,2q100208SM_01,8,,09SM0594;2q100208SM_01,,2,3,
491512,100208SM_01_D03,DNA,,NOID,afl.sic,7.42E-02,,1q100208SM_01,8,,09SM0594;1q100208SM_01,,1,3,
491290,100208SM_01_D04,DNA,,NOID,afl.sic,6.90E-05,,2q100208SM_01,8,,09SM0510;2q100208SM_01,,2,1,
491294,100208SM_01_D04,DNA,,NOID,afl.sic,7.79E-05,,3q100208SM_01,8,,09SM0510;3q100208SM_01,,3,1,
491305,100208SM_01_D04,DNA,,NOID,afl.sic,1.29E-04,,1q100208SM_01,8,,09SM0510;1q100208SM_01,,1,1,
491132,100208SM_01_D05,DNA,,NOID,afl.sic,0,,1q100208SM_01,8,,09SM0568;1q100208SM_01,,1,2,
491133,100208SM_01_D05,DNA,,NOID,afl.sic,0,,2q100208SM_01,8,,09SM0568;2q100208SM_01,,2,2,
491134,100208SM_01_D05,DNA,,NOID,afl.sic,0,,3q100208SM_01,8,,09SM0568;3q100208SM_01,,3,2,
491462,100208SM_01_D06,DNA,,NOID,afl.sic,9.51E-03,,2q100208SM_01,8,,09SM0501;2q100208SM_01,,2,1,
491464,100208SM_01_D06,DNA,,NOID,afl.sic,9.97E-03,,1q100208SM_01,8,,09SM0501;1q100208SM_01,,1,1,
491467,100208SM_01_D06,DNA,,NOID,afl.sic,1.06E-02,,3q100208SM_01,8,,09SM0501;3q100208SM_01,,3,1,
491502,100208SM_01_D07,DNA,,NOID,afl.sic,0.032884479,,1q100208SM_01,8,,09SM0534;1q100208SM_01,,1,2,
491503,100208SM_01_D07,DNA,,NOID,afl.sic,3.39E-02,,2q100208SM_01,8,,09SM0534;2q100208SM_01,,2,2,
491505,100208SM_01_D07,DNA,,NOID,afl.sic,3.43E-02,,3q100208SM_01,8,,09SM0534;3q100208SM_01,,3,2,
491185,100208SM_01_D08,DNA,,NOID,afl.sic,0,,1q100208SM_01,8,,09SM0556;1q100208SM_01,,1,2,
491186,100208SM_01_D08,DNA,,NOID,afl.sic,0,,2q100208SM_01,8,,09SM0556;2q100208SM_01,,2,2,
491187,100208SM_01_D08,DNA,,NOID,afl.sic,0,,3q100208SM_01,8,,09SM0556;3q100208SM_01,,3,2,
491317,100208SM_01_D09,DNA,,NOID,afl.sic,2.48E-04,,2q100208SM_01,8,,09SM0576;2q100208SM_01,,2,3,
491320,100208SM_01_D09,DNA,,NOID,afl.sic,2.58E-04,,1q100208SM_01,8,,09SM0576;1q100208SM_01,,1,3,
491321,100208SM_01_D09,DNA,,NOID,afl.sic,2.92E-04,,3q100208SM_01,8,,09SM0576;3q100208SM_01,,3,3,
491528,100208SM_01_D10,DNA,,NOID,afl.sic,,,1q100208SM_01,8,,low DNA;1q100208SM_01,yes,1,3,
491529,100208SM_01_D10,DNA,,NOID,afl.sic,,,2q100208SM_01,8,,low DNA;2q100208SM_01,yes,2,3,
491530,100208SM_01_D10,DNA,,NOID,afl.sic,,,3q100208SM_01,8,,low DNA;3q100208SM_01,yes,3,3,
491258,100208SM_01_D11,DNA,,NOID,afl.sic,0,,1q100208SM_01,8,,09SM0614;1q100208SM_01,,1,3,
491259,100208SM_01_D11,DNA,,NOID,afl.sic,0,,2q100208SM_01,8,,09SM0614;2q100208SM_01,,2,3,
491260,100208SM_01_D11,DNA,,NOID,afl.sic,0,,3q100208SM_01,8,,09SM0614;3q100208SM_01,,3,3,
491384,100208SM_01_D12,DNA,,NOID,afl.sic,1.24E-03,,3q100208SM_02,8,,09SM0523;3q100208SM_02,,3,2,
491390,100208SM_01_D12,DNA,,NOID,afl.sic,1.39E-03,,2q100208SM_02,8,,09SM0523;2q100208SM_02,,2,2,
491392,100208SM_01_D12,DNA,,NOID,afl.sic,1.57E-03,,1q100208SM_02,8,,09SM0523;1q100208SM_02,,1,2,
491271,100208SM_01_E02,DNA,,NOID,afl.sic,2.34E-05,,2q100208SM_01,8,,09SM0484;2q100208SM_01,,2,1,
491295,100208SM_01_E02,DNA,,NOID,afl.sic,8.56E-05,,3q100208SM_01,8,,09SM0484;3q100208SM_01,,3,1,
491311,100208SM_01_E02,DNA,,NOID,afl.sic,1.72E-04,,1q100208SM_01,8,,09SM0484;1q100208SM_01,,1,1,
491277,100208SM_01_E03,DNA,,NOID,afl.sic,3.71E-05,,3q100208SM_01,8,,09SM0618;3q100208SM_01,,3,3,
491278,100208SM_01_E03,DNA,,NOID,afl.sic,3.75E-05,,2q100208SM_01,8,,09SM0618;2q100208SM_01,,2,3,
491323,100208SM_01_E03,DNA,,NOID,afl.sic,3.40E-04,,1q100208SM_01,8,,09SM0618;1q100208SM_01,,1,3,
491341,100208SM_01_E04,DNA,,NOID,afl.sic,6.41E-04,,2q100208SM_01,8,,09SM0511;2q100208SM_01,,2,1,
491358,100208SM_01_E04,DNA,,NOID,afl.sic,7.76E-04,,1q100208SM_01,8,,09SM0511;1q100208SM_01,,1,1,
491363,100208SM_01_E04,DNA,,NOID,afl.sic,8.22E-04,,3q100208SM_01,8,,09SM0511;3q100208SM_01,,3,1,
491306,100208SM_01_E05,DNA,,NOID,afl.sic,1.35E-04,,2q100208SM_01,8,,09SM0582;2q100208SM_01,,2,3,
491314,100208SM_01_E05,DNA,,NOID,afl.sic,2.01E-04,,1q100208SM_01,8,,09SM0582;1q100208SM_01,,1,3,
491316,100208SM_01_E05,DNA,,NOID,afl.sic,2.40E-04,,3q100208SM_01,8,,09SM0582;3q100208SM_01,,3,3,
491343,100208SM_01_E06,DNA,,NOID,afl.sic,6.55E-04,,3q100208SM_01,8,,09SM0502;3q100208SM_01,,3,1,
491357,100208SM_01_E06,DNA,,NOID,afl.sic,7.55E-04,,2q100208SM_01,8,,09SM0502;2q100208SM_01,,2,1,
491364,100208SM_01_E06,DNA,,NOID,afl.sic,8.50E-04,,1q100208SM_01,8,,09SM0502;1q100208SM_01,,1,1,
491264,100208SM_01_E07,DNA,,NOID,afl.sic,9.92E-06,,2q100208SM_01,8,,09SM0537;2q100208SM_01,,2,2,
491272,100208SM_01_E07,DNA,,NOID,afl.sic,2.63E-05,,3q100208SM_01,8,,09SM0537;3q100208SM_01,,3,2,
491286,100208SM_01_E07,DNA,,NOID,afl.sic,5.35E-05,,1q100208SM_01,8,,09SM0537;1q100208SM_01,,1,2,
491318,100208SM_01_E08,DNA,,NOID,afl.sic,2.54E-04,,2q100208SM_01,8,,09SM0559;2q100208SM_01,,2,2,
491328,100208SM_01_E08,DNA,,NOID,afl.sic,4.07E-04,,1q100208SM_01,8,,09SM0559;1q100208SM_01,,1,2,
491340,100208SM_01_E08,DNA,,NOID,afl.sic,6.32E-04,,3q100208SM_01,8,,09SM0559;3q100208SM_01,,3,2,
491428,100208SM_01_E09,DNA,,NOID,afl.sic,3.87E-03,,2q100208SM_01,8,,09SM0578;2q100208SM_01,,2,3,
491453,100208SM_01_E09,DNA,,NOID,afl.sic,8.01E-03,,3q100208SM_01,8,,09SM0578;3q100208SM_01,,3,3,
491483,100208SM_01_E09,DNA,,NOID,afl.sic,0.017914323,,1q100208SM_01,8,,09SM0578;1q100208SM_01,,1,3,
491337,100208SM_01_E10,DNA,,NOID,afl.sic,6.04E-04,,2q100208SM_01,8,,09SM0605;2q100208SM_01,,2,3,
491338,100208SM_01_E10,DNA,,NOID,afl.sic,6.04E-04,,3q100208SM_01,8,,09SM0605;3q100208SM_01,,3,3,
491353,100208SM_01_E10,DNA,,NOID,afl.sic,7.09E-04,,1q100208SM_01,8,,09SM0605;1q100208SM_01,,1,3,
491246,100208SM_01_E11,DNA,,NOID,afl.sic,0,,1q100208SM_01,8,,09SM0621;1q100208SM_01,,1,3,
491247,100208SM_01_E11,DNA,,NOID,afl.sic,0,,2q100208SM_01,8,,09SM0621;2q100208SM_01,,2,3,
491248,100208SM_01_E11,DNA,,NOID,afl.sic,0,,3q100208SM_01,8,,09SM0621;3q100208SM_01,,3,3,
491405,100208SM_01_E12,DNA,,NOID,afl.sic,2.43E-03,,2q100208SM_02,8,,09SM0526;2q100208SM_02,,2,2,
491406,100208SM_01_E12,DNA,,NOID,afl.sic,2.48E-03,,3q100208SM_02,8,,09SM0526;3q100208SM_02,,3,2,
491411,100208SM_01_E12,DNA,,NOID,afl.sic,2.75E-03,,1q100208SM_02,8,,09SM0526;1q100208SM_02,,1,2,
491397,100208SM_01_F02,DNA,,NOID,afl.sic,1.96E-03,,2q100208SM_01,8,,09SM0496;2q100208SM_01,,2,1,
491407,100208SM_01_F02,DNA,,NOID,afl.sic,2.53E-03,,3q100208SM_01,8,,09SM0496;3q100208SM_01,,3,1,
491408,100208SM_01_F02,DNA,,NOID,afl.sic,2.58E-03,,1q100208SM_01,8,,09SM0496;1q100208SM_01,,1,1,
491273,100208SM_01_F03,DNA,,NOID,afl.sic,2.65E-05,,2q100208SM_01,8,,09SM0620;2q100208SM_01,,2,3,
