ID,seed_id,seed_name,inventory_date,inventory_person,seed_person_id,location,notes,weight_g
54348660,04NC3620_004x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348661,04NC3620_005x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348662,04NC3620_006x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348663,04NC3620_008x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348664,04NC3621_001x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348665,04NC3621_002x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348666,04NC3621_003x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348667,04NC3621_004x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348668,04NC3623_001x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348669,04NC3623_002x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348670,04NC3623_003x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348671,04NC3623_004x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348672,04NC3623_006x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348673,04NC3623_007x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348674,04NC3623_008x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348675,04NC3624_002x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348676,04NC3624_003x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348677,04NC3624_004x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348678,04NC3624_005x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348679,04NC3624_006x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348680,04NC3625_001x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348681,04NC3625_002x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348682,04NC3625_003x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348683,04NC3625_004x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348684,04NC3625_005x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348685,04NC3625_006x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348686,04NC3627_001x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348687,04NC3627_002x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348688,04NC3627_003x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348689,04NC3627_005x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348690,04NC3627_007x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348691,04NC3627_008x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348692,04NC3627_009x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348693,04NC3628_001x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348694,04NC3628_002x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348695,04NC3628_003x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348696,04NC3628_004x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348697,04NC3628_005x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348698,04NC3628_006x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348699,04NC3628_008x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348700,04NC3628_009x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348701,04NC3629_001x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348702,04NC3629_002x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348703,04NC3629_003x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348704,04NC3629_005x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348705,04NC3629_006x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348706,04NC3631_001x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348707,04NC3631_002x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348708,04NC3631_003x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348709,04NC3631_004x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348710,04NC3631_005x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348711,04NC3631_006x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348712,04NC3631_007x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348713,04NC3631_008x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348714,04NC3632_002x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348715,04NC3632_003x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348716,04NC3632_004x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348717,04NC3632_005x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348718,04NC3633_001x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348719,04NC3633_002x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348720,04NC3633_003x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348721,04NC3633_004x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348722,04NC3633_005x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348723,04NC3633_007x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348724,04NC3633_008x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348725,04NC3635_002x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348726,04NC3635_003x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348728,04NC3635_004x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348729,04NC3635_005x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348730,04NC3635_006x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348731,04NC3635_007x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348732,04NC3635_008x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348733,04NC3635_009x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348734,04NC3636_001x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348735,04NC3636_002x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348736,04NC3636_003x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348737,04NC3636_004x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348738,04NC3636_005x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348739,04NC3636_006x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348740,04NC3636_007x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348741,04NC3636_008x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348742,04NC3637_001x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348743,04NC3637_002x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348744,04NC3637_003x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348745,04NC3637_004x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348746,05FL0534_001x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348747,05FL0534_002x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348748,05FL0534_003x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348749,05FL0534_004x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348750,05FL0535_001x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348751,05FL0535_002x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348752,05FL0535_003x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348753,05FL0535_004x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348754,05FL0535_005x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348755,05FL0535_006x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348756,05FL0536_001x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348757,05FL0536_002x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348758,05FL0536_003x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348759,05FL0536_004x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348760,05FL0536_005x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348761,05FL0536_006x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54348762,05FL0537_001x,NULL,Jun 27 2011 12:00AM,ariel_fialko,0,Row 4,NULL,NULL
54337683,09TF2075_011s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337295,09TF2075_012s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337684,09TF2076_001s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337685,09TF2076_003s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337686,09TF2076_005s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337687,09TF2076_007s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337688,09TF2076_008s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337689,09TF2076_011s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337690,09TF2076_012s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337691,09TF2076_013s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337692,09TF2076_014s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337693,09TF2077_002s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337694,09TF2077_004s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337695,09TF2077_006s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337696,09TF2077_007s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337697,09TF2077_008s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337698,09TF2077_009s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337699,09TF2078_001s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337700,09TF2078_002s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337701,09TF2078_003s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337702,09TF2078_007s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337703,09TF2078_008s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337704,09TF2078_009s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337705,09TF2078_011s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337706,09TF2078_012s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337707,09TF2078_014s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337708,09TF2079_001s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337709,09TF2079_002s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337710,09TF2079_003s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337711,09TF2079_004s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337712,09TF2079_005s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337713,09TF2079_006s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337714,09TF2079_007s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337715,09TF2079_008s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337716,09TF2079_009s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337717,09TF2079_012s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337718,09TF2079_013s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337719,09TF2079_014s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337720,09TF2080_001s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337721,09TF2080_005s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337722,09TF2080_006s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337723,09TF2080_010s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337724,09TF2080_013s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337725,09TF2081_001s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337726,09TF2081_002s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337727,09TF2081_003s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337728,09TF2081_006s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337729,09TF2081_007s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337730,09TF2081_008s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337731,09TF2081_010s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337732,09TF2081_012s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337733,09TF2081_013s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337734,09TF2082_001s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54376891,09TF2082_004s,NULL,6/27/2012,katharine_constas,34,Dimmock,NULL,NULL
54337735,09TF2082_005s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337736,09TF2082_006s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337737,09TF2082_008s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337738,09TF2082_010s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337739,09TF2082_011s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337740,09TF2083_001s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337741,09TF2083_002s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337742,09TF2083_003s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337743,09TF2083_004s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337744,09TF2083_005s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337745,09TF2083_006s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337746,09TF2083_007s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337747,09TF2083_008s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337748,09TF2084_007s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337749,09TF2084_011s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337750,09TF2084_013s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337751,09TF2084_014s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337752,09TF2084_015s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337296,09TF2084_002s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337297,09TF2084_003s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337298,09TF2084_004s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337299,09TF2084_006s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337300,09TF2084_008s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337301,09TF2084_009s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337302,09TF2084_012s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337753,09TF2085_003s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337754,09TF2085_004s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337755,09TF2085_005s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337756,09TF2085_006s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337757,09TF2085_009s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337758,09TF2085_012s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337303,09TF2085_001s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337759,09TF2086_001s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337760,09TF2086_002s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337761,09TF2086_004s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337762,09TF2086_007s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337763,09TF2086_009s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337764,09TF2086_011s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337765,09TF2086_012s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337766,09TF2086_013s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337767,09TF2086_014s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337768,09TF2087_004s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337769,09TF2087_005s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337770,09TF2087_006s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337771,09TF2087_007s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337772,09TF2087_011s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337773,09TF2087_012s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337774,09TF2087_014s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337775,09TF2087_015s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337776,09TF2088_004s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337777,09TF2088_005s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337778,09TF2088_006s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337779,09TF2088_007s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337780,09TF2088_008s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337781,09TF2088_009s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337782,09TF2088_011s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337783,09TF2088_012s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337784,09TF2089_002s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337785,09TF2089_003s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337786,09TF2089_004s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337787,09TF2089_007s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337788,09TF2089_009s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337789,09TF2089_010s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337790,09TF2089_011s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337791,09TF2090_003s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337792,09TF2090_005s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337793,09TF2090_007s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337794,09TF2090_008s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337795,09TF2090_010s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337798,09TF2090_015s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337799,09TF2090_016s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337304,09TF2090_004s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337800,09TF2091_001s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337801,09TF2091_002s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337802,09TF2091_003s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337803,09TF2091_004s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337804,09TF2091_008s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337805,09TF2091_012s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337806,09TF2091_013s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337807,09TF2091_014s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337808,09TF2091_015s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337809,09TF2092_003s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337810,09TF2092_004s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337811,09TF2092_006s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337812,09TF2092_011s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337813,09TF2092_012s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
54337814,09TF2092_014s,NULL,Nov 11 2009 12:00AM,tiffany_jamann,0,Bradfield 220,NULL,NULL
