2365,2365,07FL0275_002x,NULL,cross,B73(4)_[32-24]-6-55-02,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et4[32-24]BC3
2366,2366,07FL0275_003x,NULL,cross,B73(4)_[32-24]-6-55-03,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et4[32-24]BC3
2367,2367,07FL0275_004x,NULL,cross,B73(4)_[32-24]-6-55-04,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et4[32-24]BC3
2368,2368,07FL0275_005x,NULL,cross,B73(4)_[32-24]-6-55-05,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et4[32-24]BC3
2369,2369,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2370,2370,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2371,2371,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2372,2372,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2373,2373,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2374,2374,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2375,2375,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2376,2376,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2377,2377,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2378,2378,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2379,2379,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2380,2380,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2381,2381,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2382,2382,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2383,2383,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2384,2384,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2385,2385,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2386,2386,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2387,2387,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2388,2388,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2389,2389,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2390,2390,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2391,2391,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2392,2392,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2393,2393,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2394,2394,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2395,2395,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2396,2396,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2397,2397,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2398,2398,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2399,2399,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2400,2400,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2401,2401,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2402,2402,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2403,2403,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2404,2404,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2405,2405,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2406,2406,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2407,2407,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2408,2408,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2409,2409,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2410,2410,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2411,2411,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2412,2412,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2413,2413,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2414,2414,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2415,2415,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2416,2416,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2417,2417,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2418,2418,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2419,2419,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2420,2420,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2421,2421,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2422,2422,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2423,2423,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2424,2424,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2425,2425,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2426,2426,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2427,2427,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2428,2428,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2429,2429,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2430,2430,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2431,2431,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2432,2432,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2433,2433,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2434,2434,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2435,2435,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2436,2436,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2437,2437,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2438,2438,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2439,2439,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2440,2440,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2441,2441,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2442,2442,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2443,2443,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2444,2444,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2445,2445,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2446,2446,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2447,2447,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2448,2448,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2449,2449,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2450,2450,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2451,2451,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2452,2452,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2453,2453,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2454,2454,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2455,2455,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2456,2456,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2457,2457,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2458,2458,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2459,2459,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2460,2460,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2461,2461,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2462,2462,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2463,2463,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2464,2464,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2465,2465,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2466,2466,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2467,2467,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2468,2468,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2469,2469,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2470,2470,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2471,2471,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2472,2472,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2473,2473,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2474,2474,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2475,2475,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2476,2476,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2477,2477,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2478,2478,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2479,2479,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2480,2480,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2481,2481,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2482,2482,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2483,2483,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2484,2484,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2485,2485,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2486,2486,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2487,2487,07PN0028_001b,07N28,sib,B73,Legacy Inventoried,Jun 27 2011 12:00AM,No Comments
2488,2488,07PN0028_001b,07N28,sib,B73,Legacy Inventoried,Jun 27 2011 12:00AM,No Comments
2489,2489,07PN0028_001b,07N28,sib,B73,Legacy Inventoried,Jun 27 2011 12:00AM,No Comments
2490,2490,07PN0028_001b,07N28,sib,B73,Legacy Inventoried,Jun 27 2011 12:00AM,No Comments
2491,2491,07FL0295_001x,NULL,cross,B73(3)_[32-24]-10-01,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et2[32-24]BC2
2492,2492,07FL0295_002x,NULL,cross,B73(3)_[32-24]-10-02,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et2[32-24]BC2
2493,2493,07FL0295_003x,NULL,cross,B73(3)_[32-24]-10-03,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et2[32-24]BC2
2494,2494,07FL0295_004x,NULL,cross,B73(3)_[32-24]-10-04,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et2[32-24]BC2
2495,2495,07FL0295_005x,NULL,cross,B73(3)_[32-24]-10-05,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et2[32-24]BC2
2496,2496,07FL0295_006x,NULL,cross,B73(3)_[32-24]-10-06,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et2[32-24]BC2
2497,2497,07PN0028_001b,07N28,sib,B73,Legacy Inventoried,Jun 27 2011 12:00AM,No Comments
2498,2498,07PN0028_001b,07N28,sib,B73,Legacy Inventoried,Jun 27 2011 12:00AM,No Comments
2499,2499,07PN0028_001b,07N28,sib,B73,Legacy Inventoried,Jun 27 2011 12:00AM,No Comments
2500,2500,07PN0028_001b,07N28,sib,B73,Legacy Inventoried,Jun 27 2011 12:00AM,No Comments
2501,2501,07PN0020_002x,07N20.02xB73,cross,30-052_B73,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et2F1
2502,2502,07PN0020_002x,07N20.02xB73,cross,30-052_B73,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et2F1
2503,2503,07PN0020_002x,07N20.02xB73,cross,30-052_B73,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et2F1
2504,2504,07PN0020_002x,07N20.02xB73,cross,30-052_B73,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et2F1
2505,2505,07PN0020_017x,07N20.17xB73,cross,30-067_B73,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et2F1
2506,2506,07PN0020_017x,07N20.17xB73,cross,30-067_B73,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et2F1
2507,2507,07PN0020_017x,07N20.17xB73,cross,30-067_B73,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et2F1
2508,2508,07PN0020_017x,07N20.17xB73,cross,30-067_B73,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et2F1
2509,2509,07PN0021_020x,07N21.20xB73,cross,30-090_B73,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et2F1
2510,2510,07PN0021_020x,07N21.20xB73,cross,30-090_B73,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et2F1
2511,2511,07PN0021_020x,07N21.20xB73,cross,30-090_B73,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et2F1
2512,2512,07PN0021_020x,07N21.20xB73,cross,30-090_B73,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: P30_Et2F1
2513,2513,07PN0028_001b,07N28,sib,B73,Legacy Inventoried,Jun 27 2011 12:00AM,No Comments
2514,2514,07PN0028_001b,07N28,sib,B73,Legacy Inventoried,Jun 27 2011 12:00AM,No Comments
2515,2515,07PN0027_001b,NULL,sib,B73,Not Inventoried,Not Inventoried,No Comments
2516,2516,07PN0027_001b,NULL,sib,B73,Not Inventoried,Not Inventoried,No Comments
2517,2517,07PN0027_001b,NULL,sib,B73,Not Inventoried,Not Inventoried,No Comments
2518,2518,07PN0027_001b,NULL,sib,B73,Not Inventoried,Not Inventoried,No Comments
2519,2519,07PN0027_001b,NULL,sib,B73,Not Inventoried,Not Inventoried,No Comments
2520,2520,07PN0027_001b,NULL,sib,B73,Not Inventoried,Not Inventoried,No Comments
2521,2521,07PN0027_001b,NULL,sib,B73,Not Inventoried,Not Inventoried,No Comments
2522,2522,07PN0027_001b,NULL,sib,B73,Not Inventoried,Not Inventoried,No Comments
2523,2523,07FL0206_005s,NULL,self,B73_[32-24]-10_117,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2524,2524,07FL0207_008s,NULL,self,B73_[32-24]-10_103,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2525,2525,07FL0224_001s,NULL,self,B73_[32-24]-10_001,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2526,2526,07FL0219_002s,NULL,self,B73_[32-24]-10_031,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2527,2527,07FL0212_006s,NULL,self,B73_[32-24]-10_077,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2528,2528,07FL0208_003s,NULL,self,B73_[32-24]-10_106,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2529,2529,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2530,2530,07FL0230_003s,NULL,self,B73_[32-24]-10_226,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2531,2531,07FL0239_005s,NULL,self,B73_[32-24]-10_138,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2532,2532,07FL0230_001s,NULL,self,B73_[32-24]-10_224,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2533,2533,07FL0227_001s,NULL,self,B73_[32-24]-10_218,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2534,2534,07FL0231_009s,NULL,self,B73_[32-24]-10_202,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2535,2535,07FL0216_007s,NULL,self,B73_[32-24]-10_052,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2536,2536,07FL0208_007s,NULL,self,B73_[32-24]-10_110,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2537,2537,07FL0212_003s,NULL,self,B73_[32-24]-10_074,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2538,2538,07FL0220_005s,NULL,self,B73_[32-24]-10_040,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2539,2539,07FL0209_005s,NULL,self,B73_[32-24]-10_093,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2540,2540,07FL0237_004s,NULL,self,B73_[32-24]-10_172,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2541,2541,07FL0216_004s,NULL,self,B73_[32-24]-10_049,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2542,2542,07FL0206_001s,NULL,self,B73_[32-24]-10_113,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2543,2543,07FL0225_006s,NULL,self,B73_[32-24]-10_247,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2544,2544,07FL0206_002s,NULL,self,B73_[32-24]-10_114,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2545,2545,07FL0211_004s,NULL,self,B73_[32-24]-10_071,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2546,2546,07FL0207_003s,NULL,self,B73_[32-24]-10_098,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2547,2547,07FL0233_002s,NULL,self,B73_[32-24]-10_178,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2548,2548,07FL0217_005s,NULL,self,B73_[32-24]-10_028,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2549,2549,07FL0223_004s,NULL,self,B73_[32-24]-10_015,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2550,2550,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2551,2551,07FL0235_003s,NULL,self,B73_[32-24]-10_235,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2552,2552,07FL0242_002s,NULL,self,B73_[32-24]-10_144,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2553,2553,07FL0235_001s,NULL,self,B73_[32-24]-10_233,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2554,2554,07FL0238_003s,NULL,self,B73_[32-24]-10_165,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2555,2555,07FL0235_007s,NULL,self,B73_[32-24]-10_239,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2556,2556,07FL0222_001s,NULL,self,B73_[32-24]-10_006,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2557,2557,07FL0236_003s,NULL,self,B73_[32-24]-10_185,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2558,2558,07FL0213_004s,NULL,self,B73_[32-24]-10_056,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2559,2559,07FL0213_002s,NULL,self,B73_[32-24]-10_054,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2560,2560,07FL0235_005s,NULL,self,B73_[32-24]-10_237,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2561,2561,07FL0231_003s,NULL,self,B73_[32-24]-10_196,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2562,2562,07FL0233_001s,NULL,self,B73_[32-24]-10_177,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2563,2563,07FL0243_001s,NULL,self,B73_[32-24]-10_126,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2564,2564,07FL0220_001s,NULL,self,B73_[32-24]-10_036,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2565,2565,07FL0221_002s,NULL,self,B73_[32-24]-10_019,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2566,2566,07FL0232_006s,NULL,self,B73_[32-24]-10_193,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2567,2567,07FL0229_005s,NULL,self,B73_[32-24]-10_207,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2568,2568,07FL0210_001s,NULL,self,B73_[32-24]-10_078,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2569,2569,07FL0204_003s,NULL,self,B73_[32-24]-10_123,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2570,2570,07FL0229_004s,NULL,self,B73_[32-24]-10_206,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2571,2571,07FL0213_007s,NULL,self,B73_[32-24]-10_059,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2572,2572,07FL0213_008s,NULL,self,B73_[32-24]-10_060,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2573,2573,07FL0243_005s,NULL,self,B73_[32-24]-10_130,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2574,2574,07FL0230_005s,NULL,self,B73_[32-24]-10_228,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2575,2575,07FL0239_009s,NULL,self,B73_[32-24]-10_142,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2576,2576,07FL0208_008s,NULL,self,B73_[32-24]-10_111,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2577,2577,07FL0240_004s,NULL,self,B73_[32-24]-10_155,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2578,2578,07FL0219_006s,NULL,self,B73_[32-24]-10_035,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2579,2579,07FL0233_005s,NULL,self,B73_[32-24]-10_181,Legacy Inventoried,Jul 28 2008 12:00AM,Notes: 32-24-10F2:3
2580,2580,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2581,2581,07FL0207_007s,NULL,self,B73_[32-24]-10_102,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2582,2582,07FL0239_008s,NULL,self,B73_[32-24]-10_141,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2583,2583,07FL0209_001s,NULL,self,B73_[32-24]-10_089,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2584,2584,07FL0231_005s,NULL,self,B73_[32-24]-10_198,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2585,2585,07FL0228_002s,NULL,self,B73_[32-24]-10_211,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2586,2586,07FL0218_004s,NULL,self,B73_[32-24]-10_045,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2587,2587,07FL0208_001s,NULL,self,B73_[32-24]-10_104,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2588,2588,07FL0243_007s,NULL,self,B73_[32-24]-10_132,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2589,2589,07FL0220_002s,NULL,self,B73_[32-24]-10_037,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2590,2590,07FL0235_006s,NULL,self,B73_[32-24]-10_238,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2591,2591,07FL0228_001s,NULL,self,B73_[32-24]-10_210,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2592,2592,0,NULL,NULL,NULL,Legacy Inventoried,NULL,No Comments
2593,2593,07FL0216_002s,NULL,self,B73_[32-24]-10_047,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2594,2594,07FL0223_006s,NULL,self,B73_[32-24]-10_017,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2595,2595,07FL0233_003s,NULL,self,B73_[32-24]-10_179,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2596,2596,07FL0208_005s,NULL,self,B73_[32-24]-10_108,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2597,2597,07FL0240_006s,NULL,self,B73_[32-24]-10_157,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2598,2598,07FL0222_006s,NULL,self,B73_[32-24]-10_011,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2599,2599,07FL0232_003s,NULL,self,B73_[32-24]-10_190,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2600,2600,07FL0227_002s,NULL,self,B73_[32-24]-10_219,Legacy Inventoried,Jul 28 2008 12:00AM,Notes: 32-24-10F2:3
2601,2601,07FL0223_005s,NULL,self,B73_[32-24]-10_016,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2602,2602,07FL0231_002s,NULL,self,B73_[32-24]-10_195,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2603,2603,07FL0234_004s,NULL,self,B73_[32-24]-10_161,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2604,2604,07FL0220_003s,NULL,self,B73_[32-24]-10_038,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2605,2605,07FL0205_001s,NULL,self,B73_[32-24]-10_085,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2606,2606,07FL0221_004s,NULL,self,B73_[32-24]-10_021,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2607,2607,07FL0218_002s,NULL,self,B73_[32-24]-10_043,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2608,2608,07FL0211_001s,NULL,self,B73_[32-24]-10_068,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2609,2609,07FL0239_001s,NULL,self,B73_[32-24]-10_134,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2610,2610,07FL0207_002s,NULL,self,B73_[32-24]-10_097,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2611,2611,07FL0223_003s,NULL,self,B73_[32-24]-10_014,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2612,2612,07FL0205_003s,NULL,self,B73_[32-24]-10_087,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2613,2613,07FL0225_005s,NULL,self,B73_[32-24]-10_246,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2614,2614,07FL0210_004s,NULL,self,B73_[32-24]-10_081,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
2615,2615,07FL0242_005s,NULL,self,B73_[32-24]-10_147,Legacy Inventoried,Jun 27 2011 12:00AM,Notes: 32-24-10F2:3
