07K0717,NULL,07K,(B73ؔzi8)S5,Z026E0085,NULL,06A2619,21,29,3,NULL,NULL,26,NULL,Trial,range:11 plot:29 orientation:N;,3
07K0718,NULL,07K,(B73ؔzi8)S5,Z026E0117,NULL,06A2650,22,29,3,NULL,NULL,26,NULL,Trial,range:11 plot:29 orientation:S;,3
07K0719,NULL,07K,(B73ؔzi8)S5,Z026E0113,NULL,06A2620,22,30,3,NULL,NULL,26,NULL,Trial,range:11 plot:30 orientation:S;,3
07K0720,NULL,07K,(B73ؔzi8)S5,Z026E0105,NULL,06A2546,21,30,3,NULL,NULL,26,NULL,Trial,range:11 plot:30 orientation:N;,3
07K0721,NULL,07K,(B73ؔzi8)S5,Z026E0029,NULL,06A2605,21,31,3,NULL,NULL,26,NULL,Trial,range:11 plot:31 orientation:N;,3
07K0722,NULL,07K,(B73ؔzi8)S5,Z026E0016,NULL,06A2610,22,31,3,NULL,NULL,26,NULL,Trial,range:11 plot:31 orientation:S; necrotic spots on leaves,3
07K0723,NULL,07K,(B73ؔzi8)S5,Z026E0121,NULL,06A2576,22,32,3,NULL,NULL,26,NULL,Trial,range:11 plot:32 orientation:S;,3
07K0724,NULL,07K,(B73ؔzi8)S5,Z026E0082,NULL,06A2708,21,32,3,NULL,NULL,26,NULL,Trial,range:11 plot:32 orientation:N;,3
07K0725,NULL,07K,(B73ؔzi8)S5,Z026E0073,NULL,06A2530,21,33,3,NULL,NULL,26,NULL,Trial,range:11 plot:33 orientation:N;,3
07K0726,NULL,07K,(B73ؔzi8)S5,Z026E0031,NULL,06A2572,22,33,3,NULL,NULL,26,NULL,Trial,range:11 plot:33 orientation:S;,3
07K0727,NULL,07K,(B73ؔzi8)S5,Z026E0041,NULL,06A2544,23,33,4,NULL,NULL,26,NULL,Trial,range:12 plot:33 orientation:N;,3
07K0728,NULL,07K,(B73ؔzi8)S5,Z026E0144,NULL,06A2581,24,33,4,NULL,NULL,26,NULL,Trial,range:12 plot:33 orientation:S;,3
07K0729,NULL,07K,(B73ؔzi8)S5,Z026E0188,NULL,06A2564,24,32,4,NULL,NULL,26,NULL,Trial,range:12 plot:32 orientation:S;,3
07K0730,NULL,07K,(B73ؔzi8)S5,Z026E0061,NULL,06A2724,23,32,4,NULL,NULL,26,NULL,Trial,range:12 plot:32 orientation:N;,3
07K0731,NULL,07K,(B73ؔzi8)S5,Z026E0017,NULL,06A2621,23,31,4,NULL,NULL,26,NULL,Trial,range:12 plot:31 orientation:N;,3
07K0732,NULL,07K,(B73ؔzi8)S5,Z026E0084,NULL,06A2522,24,31,4,NULL,NULL,26,NULL,Trial,range:12 plot:31 orientation:S;,3
07K0733,NULL,07K,(B73ؔzi8)S5,Z026E0185,NULL,06A2511,24,30,4,NULL,NULL,26,NULL,Trial,range:12 plot:30 orientation:S;,3
07K0734,NULL,07K,(B73ؔzi8)S5,Z026E0083,NULL,06A2571,23,30,4,NULL,NULL,26,NULL,Trial,range:12 plot:30 orientation:N;,3
07K0735,NULL,07K,(B73ؔzi8)S5,Z026E0169,NULL,06A2672,23,29,4,NULL,NULL,26,NULL,Trial,range:12 plot:29 orientation:N;,3
07K0736,NULL,07K,(B73ؔzi8)S5,Z026E0127,NULL,06A2588,24,29,4,NULL,NULL,26,NULL,Trial,range:12 plot:29 orientation:S;,3
07K0737,NULL,07K,(B73ؔzi8)S5,Z026E0138,NULL,06A2629,24,28,4,NULL,NULL,26,NULL,Trial,range:12 plot:28 orientation:S;,3
07K0738,NULL,07K,(B73ؔzi8)S5,Z026E0037,NULL,06A2663,23,28,4,NULL,NULL,26,NULL,Trial,range:12 plot:28 orientation:N;,3
07K0739,NULL,07K,Tzi8,Z026E0202,NULL,91ncab01 - PI506246,23,27,4,NULL,NULL,26,NULL,Inbred Check,range:12 plot:27 orientation:N;,3
07K0740,NULL,07K,(B73ؔzi8)S5,Z026E0141,NULL,06A2636,24,27,4,NULL,NULL,26,NULL,Trial,range:12 plot:27 orientation:S;,3
07K0741,NULL,07K,(B73ؔzi8)S5,Z026E0145,NULL,06A2580,24,26,4,NULL,NULL,26,NULL,Trial,range:12 plot:26 orientation:S;,3
07K0742,NULL,07K,(B73ؔzi8)S5,Z026E0139,NULL,06A2569,23,26,4,NULL,NULL,26,NULL,Trial,range:12 plot:26 orientation:N;,3
07K0743,NULL,07K,(B73ؔzi8)S5,Z026E0018,NULL,06A2661,23,25,4,NULL,NULL,26,NULL,Trial,range:12 plot:25 orientation:N;,3
07K0744,NULL,07K,(B73ؔzi8)S5,Z026E0038,NULL,06A2707,24,25,4,NULL,NULL,26,NULL,Trial,range:12 plot:25 orientation:S;,3
07K0745,NULL,07K,(B73ؔzi8)S5,Z026E0078,NULL,06A2596,24,24,4,NULL,NULL,26,NULL,Trial,range:12 plot:24 orientation:S;,3
07K0746,NULL,07K,(B73ؔzi8)S5,Z026E0162,NULL,06A2601,23,24,4,NULL,NULL,26,NULL,Trial,range:12 plot:24 orientation:N;,3
07K0747,NULL,07K,(B73ؔzi8)S5,Z026E0125,NULL,06A2646,23,23,4,NULL,NULL,26,NULL,Trial,range:12 plot:23 orientation:N;,3
07K0748,NULL,07K,B73,Z026E0201,NULL,M.Smith 06'Bulk,24,23,4,NULL,NULL,26,NULL,Inbred Check,range:12 plot:23 orientation:S;,3
07K0749,NULL,07K,(B73ؔzi8)S5,Z026E0050,NULL,06A2630,24,22,5,NULL,NULL,26,NULL,Trial,range:12 plot:22 orientation:S;,3
07K0750,NULL,07K,(B73ؔzi8)S5,Z026E0077,NULL,06A2524,23,22,5,NULL,NULL,26,NULL,Trial,range:12 plot:22 orientation:N;,3
07K0751,NULL,07K,(B73ؔzi8)S5,Z026E0165,NULL,06A2562,23,21,5,NULL,NULL,26,NULL,Trial,range:12 plot:21 orientation:N;,3
07K0752,NULL,07K,(B73ؔzi8)S5,Z026E0006,NULL,06A2534,24,21,5,NULL,NULL,26,NULL,Trial,range:12 plot:21 orientation:S; segregating stumpy,3
07K0753,NULL,07K,(B73ؔzi8)S5,Z026E0104,NULL,06A2542,24,20,5,NULL,NULL,26,NULL,Trial,range:12 plot:20 orientation:S;,3
07K0754,NULL,07K,B73,Z026E0201,NULL,M.Smith 06'Bulk,23,20,5,NULL,NULL,26,NULL,Inbred Check,range:12 plot:20 orientation:N;,3
07K0755,NULL,07K,(B73ؔzi8)S5,Z026E0096,NULL,06A2555,23,19,5,NULL,NULL,26,NULL,Trial,range:12 plot:19 orientation:N;,3
07K0756,NULL,07K,(B73ؔzi8)S5,Z026E0093,NULL,06A2540,24,19,5,NULL,NULL,26,NULL,Trial,range:12 plot:19 orientation:S;,3
07K0757,NULL,07K,(B73ؔzi8)S5,Z026E0172,NULL,06A2611,24,18,5,NULL,NULL,26,NULL,Trial,range:12 plot:18 orientation:S;,3
07K0758,NULL,07K,(B73ؔzi8)S5,Z026E0156,NULL,06A2659,23,18,5,NULL,NULL,26,NULL,Trial,range:12 plot:18 orientation:N;,3
07K0759,NULL,07K,Tzi8,Z026E0202,NULL,91ncab01 - PI506246,23,17,5,NULL,NULL,26,NULL,Inbred Check,range:12 plot:17 orientation:N;,3
07K0760,NULL,07K,(B73ؔzi8)S5,Z026E0097,NULL,06A2615,24,17,5,NULL,NULL,26,NULL,Trial,range:12 plot:17 orientation:S;,3
07K0761,NULL,07K,(B73ؔzi8)S5,Z026E0135,NULL,06A2602,24,16,5,NULL,NULL,26,NULL,Trial,range:12 plot:16 orientation:S;,3
07K0762,NULL,07K,(B73ؔzi8)S5,Z026E0159,NULL,06A2585,23,16,5,NULL,NULL,26,NULL,Trial,range:12 plot:16 orientation:N;,3
07K0763,NULL,07K,(B73ؔzi8)S5,Z026E0181,NULL,06A2674,23,15,5,NULL,NULL,26,NULL,Trial,range:12 plot:15 orientation:N;,3
07K0764,NULL,07K,(B73ؔzi8)S5,Z026E0180,NULL,06A2712,24,15,5,NULL,NULL,26,NULL,Trial,range:12 plot:15 orientation:S;,3
07K0765,NULL,07K,(B73ؔzi8)S5,Z026E0086,NULL,06A2566,24,14,5,NULL,NULL,26,NULL,Trial,range:12 plot:14 orientation:S;,3
07K0766,NULL,07K,(B73ؔzi8)S5,Z026E0160,NULL,06A2645,23,14,5,NULL,NULL,26,NULL,Trial,range:12 plot:14 orientation:N;,3
07K0767,NULL,07K,(B73ؔzi8)S5,Z026E0164,NULL,06A2541,23,13,5,NULL,NULL,26,NULL,Trial,range:12 plot:13 orientation:N;,3
07K0768,NULL,07K,(B73ؔzi8)S5,Z026E0177,NULL,06A2526,24,13,5,NULL,NULL,26,NULL,Trial,range:12 plot:13 orientation:S;,3
07K0769,NULL,07K,(B73ؔzi8)S5,Z026E0173,NULL,06A2525,24,12,5,NULL,NULL,26,NULL,Trial,range:12 plot:12 orientation:S;,3
07K0770,NULL,07K,(B73ؔzi8)S5,Z026E0198,NULL,06A2727,23,12,5,NULL,NULL,26,NULL,Trial,range:12 plot:12 orientation:N;,3
07K0771,NULL,07K,(B73ؔzi8)S5,Z026E0118,NULL,06A2586,23,11,6,NULL,NULL,26,NULL,Trial,range:12 plot:11 orientation:N; speckeled leaves,3
07K0772,NULL,07K,(B73ؔzi8)S5,Z026E0066,NULL,06A2553,24,11,6,NULL,NULL,26,NULL,Trial,range:12 plot:11 orientation:S;,3
07K0773,NULL,07K,(B73ؔzi8)S5,Z026E0187,NULL,06A2574,24,10,6,NULL,NULL,26,NULL,Trial,range:12 plot:10 orientation:S;,3
07K0774,NULL,07K,(B73ؔzi8)S5,Z026E0116,NULL,06A2582,23,10,6,NULL,NULL,26,NULL,Trial,range:12 plot:10 orientation:N;,3
07K0775,NULL,07K,(B73ؔzi8)S5,Z026E0176,NULL,06A2638,23,9,6,NULL,NULL,26,NULL,Trial,range:12 plot:9 orientation:N;,3
07K0776,NULL,07K,(B73ؔzi8)S5,Z026E0167,NULL,06A2716,24,9,6,NULL,NULL,26,NULL,Trial,range:12 plot:9 orientation:S; segregating stumpy,3
07K0777,NULL,07K,(B73ؔzi8)S5,Z026E0102,NULL,06A2703,24,8,6,NULL,NULL,26,NULL,Trial,range:12 plot:8 orientation:S;,3
07K0778,NULL,07K,(B73ؔzi8)S5,Z026E0119,NULL,06A2721,23,8,6,NULL,NULL,26,NULL,Trial,range:12 plot:8 orientation:N;,3
07K0779,NULL,07K,(B73ؔzi8)S5,Z026E0174,NULL,06A2658,23,7,6,NULL,NULL,26,NULL,Trial,range:12 plot:7 orientation:N;,3
07K0780,NULL,07K,(B73ؔzi8)S5,Z026E0087,NULL,06A2536,24,7,6,NULL,NULL,26,NULL,Trial,range:12 plot:7 orientation:S;,3
07K0781,NULL,07K,Tzi8,Z026E0202,NULL,91ncab01 - PI506246,24,6,6,NULL,NULL,26,NULL,Inbred Check,range:12 plot:6 orientation:S;,3
07K0782,NULL,07K,(B73ؔzi8)S5,Z026E0071,NULL,06A2711,23,6,6,NULL,NULL,26,NULL,Trial,range:12 plot:6 orientation:N;,3
07K0783,NULL,07K,(B73ؔzi8)S5,Z026E0126,NULL,06A2559,23,5,6,NULL,NULL,26,NULL,Trial,range:12 plot:5 orientation:N;,3
07K0784,NULL,07K,(B73ؔzi8)S5,Z026E0056,NULL,06A2554,24,5,6,NULL,NULL,26,NULL,Trial,range:12 plot:5 orientation:S;,3
07K0785,NULL,07K,(B73ؔzi8)S5,Z026E0076,NULL,06A2609,24,4,6,NULL,NULL,26,NULL,Trial,range:12 plot:4 orientation:S;,3
07K0786,NULL,07K,(B73ؔzi8)S5,Z026E0059,NULL,06A2573,23,4,6,NULL,NULL,26,NULL,Trial,range:12 plot:4 orientation:N;,3
07K0787,NULL,07K,(B73ؔzi8)S5,Z026E0183,NULL,06A2614,23,3,6,NULL,NULL,26,NULL,Trial,range:12 plot:3 orientation:N;,3
07K0788,NULL,07K,(B73ؔzi8)S5,Z026E0055,NULL,06A2657,24,3,6,NULL,NULL,26,NULL,Trial,range:12 plot:3 orientation:S;,3
07K0789,NULL,07K,B73,Z026E0201,NULL,M.Smith 06'Bulk,24,2,6,NULL,NULL,26,NULL,Inbred Check,range:12 plot:2 orientation:S;,3
07K0790,NULL,07K,(B73ؔzi8)S5,Z026E0008,NULL,06A2548,23,2,6,NULL,NULL,26,NULL,Trial,range:12 plot:2 orientation:N;,3
07K0791,NULL,07K,(B73ؔzi8)S5,Z026E0049,NULL,06A2702,23,1,6,NULL,NULL,26,NULL,Trial,range:12 plot:1 orientation:N;,3
07K0792,NULL,07K,(B73ؔzi8)S5,Z026E0002,NULL,06A2618,24,1,6,NULL,NULL,26,NULL,Trial,range:12 plot:1 orientation:S;,3
07K0793,NULL,07K,(B73؃ML103)S5,Z002E0149,NULL,06A2745,25,1,1,NULL,NULL,2,NULL,Trial,range:13 plot:1 orientation:N;,3
07K0794,NULL,07K,(B73؃ML103)S5,Z002E0171,NULL,06A2911,26,1,1,NULL,NULL,2,NULL,Trial,range:13 plot:1 orientation:S;,3
07K0795,NULL,07K,(B73؃ML103)S5,Z002E0195,NULL,06A2896,26,2,1,NULL,NULL,2,NULL,Trial,range:13 plot:2 orientation:S;,3
07K0796,NULL,07K,(B73؃ML103)S5,Z002E0097,NULL,06A2731,25,2,1,NULL,NULL,2,NULL,Trial,range:13 plot:2 orientation:N;,3
07K0797,NULL,07K,(B73؃ML103)S5,Z002E0127,NULL,06A2869,25,3,1,NULL,NULL,2,NULL,Trial,range:13 plot:3 orientation:N;,3
07K0798,NULL,07K,(B73؃ML103)S5,Z002E0101,NULL,06A2936,26,3,1,NULL,NULL,2,NULL,Trial,range:13 plot:3 orientation:S;,3
07K0799,NULL,07K,(B73؃ML103)S5,Z002E0102,NULL,06A2831,26,4,1,NULL,NULL,2,NULL,Trial,range:13 plot:4 orientation:S;,3
07K0800,NULL,07K,(B73؃ML103)S5,Z002E0186,NULL,06A2929,25,4,1,NULL,NULL,2,NULL,Trial,range:13 plot:4 orientation:N;,3
07K0801,NULL,07K,(B73؃ML103)S5,Z002E0181,NULL,06A2913,25,5,1,NULL,NULL,2,NULL,Trial,range:13 plot:5 orientation:N;,3
07K0802,NULL,07K,(B73؃ML103)S5,Z002E0159,NULL,06A2809,26,5,1,NULL,NULL,2,NULL,Trial,range:13 plot:5 orientation:S;,3
07K0803,NULL,07K,B73,Z002E0201,NULL,M.Smith 06'Bulk,26,6,1,NULL,NULL,2,NULL,Inbred Check,range:13 plot:6 orientation:S;,3
07K0804,NULL,07K,(B73؃ML103)S5,Z002E0182,NULL,06A2841,25,6,1,NULL,NULL,2,NULL,Trial,range:13 plot:6 orientation:N; segregating for short,3
07K0805,NULL,07K,(B73؃ML103)S5,Z002E0198,NULL,06A2753,25,7,1,NULL,NULL,2,NULL,Trial,range:13 plot:7 orientation:N;,3
07K0806,NULL,07K,(B73؃ML103)S5,Z002E0114,NULL,06A2888,26,7,1,NULL,NULL,2,NULL,Trial,range:13 plot:7 orientation:S;,3
07K0807,NULL,07K,(B73؃ML103)S5,Z002E0162,NULL,06A2867,26,8,1,NULL,NULL,2,NULL,Trial,range:13 plot:8 orientation:S;,3
07K0808,NULL,07K,(B73؃ML103)S5,Z002E0169,NULL,06A2777,25,8,1,NULL,NULL,2,NULL,Trial,range:13 plot:8 orientation:N;,3
07K0809,NULL,07K,(B73؃ML103)S5,Z002E0019,NULL,06A2902,25,9,1,NULL,NULL,2,NULL,Trial,range:13 plot:9 orientation:N;,3
07K0810,NULL,07K,(B73؃ML103)S5,Z002E0036,NULL,06A2887,26,9,1,NULL,NULL,2,NULL,Trial,range:13 plot:9 orientation:S;,3
07K0811,NULL,07K,CML103,Z002E0202,NULL,05ncei - Ames27081,26,10,1,NULL,NULL,2,NULL,Inbred Check,range:13 plot:10 orientation:S;,3
07K0812,NULL,07K,(B73؃ML103)S5,Z002E0041,NULL,06A2814,25,10,1,NULL,NULL,2,NULL,Trial,range:13 plot:10 orientation:N;,3
07K0813,NULL,07K,(B73؃ML103)S5,Z002E0161,NULL,06A2870,25,11,1,NULL,NULL,2,NULL,Trial,range:13 plot:11 orientation:N;,3
07K0814,NULL,07K,(B73؃ML103)S5,Z002E0092,NULL,06A2932,26,11,1,NULL,NULL,2,NULL,Trial,range:13 plot:11 orientation:S;,3
07K0815,NULL,07K,(B73؃ML103)S5,Z002E0004,NULL,06A2807,26,12,2,NULL,NULL,2,NULL,Trial,range:13 plot:12 orientation:S;,3
07K0816,NULL,07K,(B73؃ML103)S5,Z002E0002,NULL,06A2884,25,12,2,NULL,NULL,2,NULL,Trial,range:13 plot:12 orientation:N;,3
07K0817,NULL,07K,(B73؃ML103)S5,Z002E0095,NULL,06A2928,25,13,2,NULL,NULL,2,NULL,Trial,range:13 plot:13 orientation:N;,3
07K0818,NULL,07K,(B73؃ML103)S5,Z002E0129,NULL,06A2844,26,13,2,NULL,NULL,2,NULL,Trial,range:13 plot:13 orientation:S;,3
07K0819,NULL,07K,(B73؃ML103)S5,Z002E0072,NULL,06A2752,26,14,2,NULL,NULL,2,NULL,Trial,range:13 plot:14 orientation:S;,3
07K0820,NULL,07K,(B73؃ML103)S5,Z002E0116,NULL,06A2830,25,14,2,NULL,NULL,2,NULL,Trial,range:13 plot:14 orientation:N;,3
07K0821,NULL,07K,(B73؃ML103)S5,Z002E0142,NULL,06A2733,25,15,2,NULL,NULL,2,NULL,Trial,range:13 plot:15 orientation:N;,3
07K0822,NULL,07K,(B73؃ML103)S5,Z002E0131,NULL,06A2900,26,15,2,NULL,NULL,2,NULL,Trial,range:13 plot:15 orientation:S;,3
07K0823,NULL,07K,(B73؃ML103)S5,Z002E0069,NULL,06A2942,26,16,2,NULL,NULL,2,NULL,Trial,range:13 plot:16 orientation:S;,3
07K0824,NULL,07K,(B73؃ML103)S5,Z002E0068,NULL,06A2857,25,16,2,NULL,NULL,2,NULL,Trial,range:13 plot:16 orientation:N;,3
07K0825,NULL,07K,(B73؃ML103)S5,Z002E0055,NULL,06A2808,25,17,2,NULL,NULL,2,NULL,Trial,range:13 plot:17 orientation:N;,3
07K0826,NULL,07K,(B73؃ML103)S5,Z002E0170,NULL,06A2920,26,17,2,NULL,NULL,2,NULL,Trial,range:13 plot:17 orientation:S;,3
07K0827,NULL,07K,CML103,Z002E0202,NULL,05ncei - Ames27081,26,18,2,NULL,NULL,2,NULL,Inbred Check,range:13 plot:18 orientation:S;,3
07K0828,NULL,07K,B73,Z002E0201,NULL,M.Smith 06'Bulk,25,18,2,NULL,NULL,2,NULL,Inbred Check,range:13 plot:18 orientation:N;,3
07K0829,NULL,07K,(B73؃ML103)S5,Z002E0154,NULL,06A2775,25,19,2,NULL,NULL,2,NULL,Trial,range:13 plot:19 orientation:N;,3
07K0830,NULL,07K,(B73؃ML103)S5,Z002E0087,NULL,06A2747,26,19,2,NULL,NULL,2,NULL,Trial,range:13 plot:19 orientation:S;,3
07K0831,NULL,07K,(B73؃ML103)S5,Z002E0073,NULL,06A2912,26,20,2,NULL,NULL,2,NULL,Trial,range:13 plot:20 orientation:S;,3
07K0832,NULL,07K,(B73؃ML103)S5,Z002E0083,NULL,06A2755,25,20,2,NULL,NULL,2,NULL,Trial,range:13 plot:20 orientation:N;,3
07K0833,NULL,07K,(B73؃ML103)S5,Z002E0128,NULL,06A2852,25,21,2,NULL,NULL,2,NULL,Trial,range:13 plot:21 orientation:N;,3
07K0834,NULL,07K,(B73؃ML103)S5,Z002E0025,NULL,06A2776,26,21,2,NULL,NULL,2,NULL,Trial,range:13 plot:21 orientation:S;,3
07K0835,NULL,07K,(B73؃ML103)S5,Z002E0099,NULL,06A2784,26,22,2,NULL,NULL,2,NULL,Trial,range:13 plot:22 orientation:S;,3
07K0836,NULL,07K,(B73؃ML103)S5,Z002E0053,NULL,06A2779,25,22,2,NULL,NULL,2,NULL,Trial,range:13 plot:22 orientation:N;,3
07K0837,NULL,07K,(B73؃ML103)S5,Z002E0138,NULL,06A2919,25,23,3,NULL,NULL,2,NULL,Trial,range:13 plot:23 orientation:N;,3
07K0838,NULL,07K,(B73؃ML103)S5,Z002E0012,NULL,06A2767,26,23,3,NULL,NULL,2,NULL,Trial,range:13 plot:23 orientation:S;,3
07K0839,NULL,07K,(B73؃ML103)S5,Z002E0086,NULL,06A2736,26,24,3,NULL,NULL,2,NULL,Trial,range:13 plot:24 orientation:S;,3
07K0840,NULL,07K,(B73؃ML103)S5,Z002E0003,NULL,06A2899,25,24,3,NULL,NULL,2,NULL,Trial,range:13 plot:24 orientation:N;,3
07K0841,NULL,07K,(B73؃ML103)S5,Z002E0174,NULL,06A2924,25,25,3,NULL,NULL,2,NULL,Trial,range:13 plot:25 orientation:N;,3
07K0842,NULL,07K,(B73؃ML103)S5,Z002E0197,NULL,06A2917,26,25,3,NULL,NULL,2,NULL,Trial,range:13 plot:25 orientation:S;,3
07K0843,NULL,07K,(B73؃ML103)S5,Z002E0017,NULL,06A2730,26,26,3,NULL,NULL,2,NULL,Trial,range:13 plot:26 orientation:S;,3
07K0844,NULL,07K,(B73؃ML103)S5,Z002E0105,NULL,06A2771,25,26,3,NULL,NULL,2,NULL,Trial,range:13 plot:26 orientation:N;,3
07K0845,NULL,07K,(B73؃ML103)S5,Z002E0085,NULL,06A2774,25,27,3,NULL,NULL,2,NULL,Trial,range:13 plot:27 orientation:N;,3
07K0846,NULL,07K,B73,Z002E0201,NULL,M.Smith 06'Bulk,26,27,3,NULL,NULL,2,NULL,Inbred Check,range:13 plot:27 orientation:S;,3
07K0847,NULL,07K,(B73؃ML103)S5,Z002E0032,NULL,06A2825,26,28,3,NULL,NULL,2,NULL,Trial,range:13 plot:28 orientation:S;,3
07K0848,NULL,07K,(B73؃ML103)S5,Z002E0164,NULL,06A2903,25,28,3,NULL,NULL,2,NULL,Trial,range:13 plot:28 orientation:N;,3
07K0849,NULL,07K,(B73؃ML103)S5,Z002E0111,NULL,06A2865,25,29,3,NULL,NULL,2,NULL,Trial,range:13 plot:29 orientation:N;,3
07K0850,NULL,07K,(B73؃ML103)S5,Z002E0143,NULL,06A2754,26,29,3,NULL,NULL,2,NULL,Trial,range:13 plot:29 orientation:S;,3
07K0851,NULL,07K,(B73؃ML103)S5,Z002E0015,NULL,06A2837,26,30,3,NULL,NULL,2,NULL,Trial,range:13 plot:30 orientation:S;,3
07K0852,NULL,07K,CML103,Z002E0202,NULL,05ncei - Ames27081,25,30,3,NULL,NULL,2,NULL,Inbred Check,range:13 plot:30 orientation:N;,3
07K0853,NULL,07K,(B73؃ML103)S5,Z002E0062,NULL,06A2756,25,31,3,NULL,NULL,2,NULL,Trial,range:13 plot:31 orientation:N;,3
07K0854,NULL,07K,(B73؃ML103)S5,Z002E0200,NULL,06A2738,26,31,3,NULL,NULL,2,NULL,Trial,range:13 plot:31 orientation:S;,3
07K0855,NULL,07K,(B73؃ML103)S5,Z002E0144,NULL,06A2895,26,32,3,NULL,NULL,2,NULL,Trial,range:13 plot:32 orientation:S;,3
07K0856,NULL,07K,(B73؃ML103)S5,Z002E0046,NULL,06A2764,25,32,3,NULL,NULL,2,NULL,Trial,range:13 plot:32 orientation:N;,3
07K0857,NULL,07K,(B73؃ML103)S5,Z002E0133,NULL,06A2944,25,33,3,NULL,NULL,2,NULL,Trial,range:13 plot:33 orientation:N;,3
07K0858,NULL,07K,(B73؃ML103)S5,Z002E0076,NULL,06A2768,26,33,3,NULL,NULL,2,NULL,Trial,range:13 plot:33 orientation:S;,3
07K0859,NULL,07K,(B73؃ML103)S5,Z002E0038,NULL,06A2848,27,33,4,NULL,NULL,2,NULL,Trial,range:14 plot:33 orientation:N;,3
07K0860,NULL,07K,(B73؃ML103)S5,Z002E0008,NULL,06A2780,28,33,4,NULL,NULL,2,NULL,Trial,range:14 plot:33 orientation:S;,3
07K0861,NULL,07K,(B73؃ML103)S5,Z002E0037,NULL,06A2772,28,32,4,NULL,NULL,2,NULL,Trial,range:14 plot:32 orientation:S;,3
07K0862,NULL,07K,(B73؃ML103)S5,Z002E0147,NULL,06A2914,27,32,4,NULL,NULL,2,NULL,Trial,range:14 plot:32 orientation:N;,3
07K0863,NULL,07K,B73,Z002E0201,NULL,M.Smith 06'Bulk,27,31,4,NULL,NULL,2,NULL,Inbred Check,range:14 plot:31 orientation:N;,3
07K0864,NULL,07K,(B73؃ML103)S5,Z002E0057,NULL,06A2907,28,31,4,NULL,NULL,2,NULL,Trial,range:14 plot:31 orientation:S;,3
07K0865,NULL,07K,(B73؃ML103)S5,Z002E0132,NULL,06A2843,28,30,4,NULL,NULL,2,NULL,Trial,range:14 plot:30 orientation:S;,3
07K0866,NULL,07K,(B73؃ML103)S5,Z002E0075,NULL,06A2829,27,30,4,NULL,NULL,2,NULL,Trial,range:14 plot:30 orientation:N;,3
07K0867,NULL,07K,(B73؃ML103)S5,Z002E0177,NULL,06A2766,27,29,4,NULL,NULL,2,NULL,Trial,range:14 plot:29 orientation:N;,3
07K0868,NULL,07K,(B73؃ML103)S5,Z002E0043,NULL,06A2798,28,29,4,NULL,NULL,2,NULL,Trial,range:14 plot:29 orientation:S;,3
07K0869,NULL,07K,(B73؃ML103)S5,Z002E0040,NULL,06A2938,28,28,4,NULL,NULL,2,NULL,Trial,range:14 plot:28 orientation:S;,3
07K0870,NULL,07K,(B73؃ML103)S5,Z002E0001,NULL,06A2797,27,28,4,NULL,NULL,2,NULL,Trial,range:14 plot:28 orientation:N;,3
07K0871,NULL,07K,(B73؃ML103)S5,Z002E0192,NULL,06A2883,27,27,4,NULL,NULL,2,NULL,Trial,range:14 plot:27 orientation:N;,3
07K0872,NULL,07K,(B73؃ML103)S5,Z002E0134,NULL,06A2916,28,27,4,NULL,NULL,2,NULL,Trial,range:14 plot:27 orientation:S;,3
07K0873,NULL,07K,(B73؃ML103)S5,Z002E0189,NULL,06A2773,28,26,4,NULL,NULL,2,NULL,Trial,range:14 plot:26 orientation:S;,3
07K0874,NULL,07K,(B73؃ML103)S5,Z002E0199,NULL,06A2842,27,26,4,NULL,NULL,2,NULL,Trial,range:14 plot:26 orientation:N;,3
07K0875,NULL,07K,(B73؃ML103)S5,Z002E0157,NULL,06A2849,27,25,4,NULL,NULL,2,NULL,Trial,range:14 plot:25 orientation:N;,3
07K0876,NULL,07K,(B73؃ML103)S5,Z002E0175,NULL,06A2835,28,25,4,NULL,NULL,2,NULL,Trial,range:14 plot:25 orientation:S;,3
07K0877,NULL,07K,(B73؃ML103)S5,Z002E0074,NULL,06A2833,28,24,4,NULL,NULL,2,NULL,Trial,range:14 plot:24 orientation:S;,3
07K0878,NULL,07K,(B73؃ML103)S5,Z002E0016,NULL,06A2909,27,24,4,NULL,NULL,2,NULL,Trial,range:14 plot:24 orientation:N;,3
07K0879,NULL,07K,CML103,Z002E0202,NULL,05ncei - Ames27081,27,23,4,NULL,NULL,2,NULL,Inbred Check,range:14 plot:23 orientation:N;,3
07K0880,NULL,07K,(B73؃ML103)S5,Z002E0071,NULL,06A2876,28,23,4,NULL,NULL,2,NULL,Trial,range:14 plot:23 orientation:S;,3
07K0881,NULL,07K,CML103,Z002E0202,NULL,05ncei - Ames27081,28,22,5,NULL,NULL,2,NULL,Inbred Check,range:14 plot:22 orientation:S;,3
07K0882,NULL,07K,(B73؃ML103)S5,Z002E0135,NULL,06A2742,27,22,5,NULL,NULL,2,NULL,Trial,range:14 plot:22 orientation:N;,3
07K0883,NULL,07K,(B73؃ML103)S5,Z002E0094,NULL,06A2796,27,21,5,NULL,NULL,2,NULL,Trial,range:14 plot:21 orientation:N;,3
07K0884,NULL,07K,(B73؃ML103)S5,Z002E0158,NULL,06A2926,28,21,5,NULL,NULL,2,NULL,Trial,range:14 plot:21 orientation:S;,3
07K0885,NULL,07K,(B73؃ML103)S5,Z002E0027,NULL,06A2856,28,20,5,NULL,NULL,2,NULL,Trial,range:14 plot:20 orientation:S;,3
