10CH0157,NULL,10CH,(09TF2097_014s)S1,NULL,09TF2097_014s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0158,NULL,10CH,(09TF2097_016s)S1,NULL,09TF2097_016s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0159,NULL,10CH,(09TF2098_005s)S1,NULL,09TF2098_005s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0160,NULL,10CH,(09TF2098_012s)S1,NULL,09TF2098_012s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0161,NULL,10CH,(09TF2098_016s)S1,NULL,09TF2098_016s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0162,NULL,10CH,(09TF2099_003s)S1,NULL,09TF2099_003s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0163,NULL,10CH,(09TF2099_005s)S1,NULL,09TF2099_005s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0164,NULL,10CH,(09TF2099_008s)S1,NULL,09TF2099_008s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0165,NULL,10CH,(09TF2099_009s)S1,NULL,09TF2099_009s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0166,NULL,10CH,(09TF2099_012s)S1,NULL,09TF2099_012s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0167,NULL,10CH,(09TF2099_013s)S1,NULL,09TF2099_013s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0168,NULL,10CH,(09TF2100_006s)S1,NULL,09TF2100_006s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0169,NULL,10CH,(09TF2100_008s)S1,NULL,09TF2100_008s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0170,NULL,10CH,(09TF2100_011s)S1,NULL,09TF2100_011s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0171,NULL,10CH,(09TF2100_014s)S1,NULL,09TF2100_014s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0172,NULL,10CH,(09TF2101_010s)S1,NULL,09TF2101_010s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0173,NULL,10CH,(09TF2101_011s)S1,NULL,09TF2101_011s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0174,NULL,10CH,(09TF2102_005s)S1,NULL,09TF2102_005s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0175,NULL,10CH,(09TF2102_010s)S1,NULL,09TF2102_010s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0176,NULL,10CH,(09TF2103_006s)S1,NULL,09TF2103_006s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0177,NULL,10CH,(09TF2103_009s)S1,NULL,09TF2103_009s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0178,NULL,10CH,(09TF2104_008s)S1,NULL,09TF2104_008s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0179,NULL,10CH,(09TF2105_003s)S1,NULL,09TF2105_003s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0180,NULL,10CH,(09TF2106_002s)S1,NULL,09TF2106_002s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0181,NULL,10CH,(09TF2106_005s)S1,NULL,09TF2106_005s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0182,NULL,10CH,(09TF2108_003s)S1,NULL,09TF2108_003s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0183,NULL,10CH,(09TF2108_007s)S1,NULL,09TF2108_007s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0184,NULL,10CH,(09TF2108_009s)S1,NULL,09TF2108_009s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0185,NULL,10CH,(09TF2109_001s)S1,NULL,09TF2109_001s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0186,NULL,10CH,(09TF2112_009s)S1,NULL,09TF2112_009s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0187,NULL,10CH,(09TF2112_011s)S1,NULL,09TF2112_011s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0188,NULL,10CH,(09TF2115_009s)S1,NULL,09TF2115_009s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0189,NULL,10CH,(09TF2115_014s)S1,NULL,09TF2115_014s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0190,NULL,10CH,(09TF2115_015s)S1,NULL,09TF2115_015s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0191,NULL,10CH,(09TF2116_013s)S1,NULL,09TF2116_013s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0192,NULL,10CH,(09TF2117_007s)S1,NULL,09TF2117_007s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0193,NULL,10CH,(09TF2117_010s)S1,NULL,09TF2117_010s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0194,NULL,10CH,(09TF2118_008s)S1,NULL,09TF2118_008s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0195,NULL,10CH,(09TF2119_006s)S1,NULL,09TF2119_006s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0196,NULL,10CH,(09TF2124_013s)S1,NULL,09TF2124_013s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0197,NULL,10CH,(09TF2127_005s)S1,NULL,09TF2127_005s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0198,NULL,10CH,(09TF2127_006s)S1,NULL,09TF2127_006s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0199,NULL,10CH,(09TF2127_007s)S1,NULL,09TF2127_007s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0200,NULL,10CH,(09TF2128_005s)S1,NULL,09TF2128_005s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0201,NULL,10CH,(09TF2129_003s)S1,NULL,09TF2129_003s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0202,NULL,10CH,(09TF2129_005s)S1,NULL,09TF2129_005s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0203,NULL,10CH,(09TF2129_009s)S1,NULL,09TF2129_009s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0204,NULL,10CH,(09TF2130_003s)S1,NULL,09TF2130_003s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0205,NULL,10CH,(09TF2130_012s)S1,NULL,09TF2130_012s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0206,NULL,10CH,(09TF2130_013s)S1,NULL,09TF2130_013s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0207,NULL,10CH,(09TF2132_001s)S1,NULL,09TF2132_001s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0208,NULL,10CH,(09TF2132_009s)S1,NULL,09TF2132_009s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0209,NULL,10CH,(09TF2132_011s)S1,NULL,09TF2132_011s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0210,NULL,10CH,(09TF2134_010s)S1,NULL,09TF2134_010s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0211,NULL,10CH,(09TF2135_004s)S1,NULL,09TF2135_004s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0212,NULL,10CH,(09TF2136_005s)S1,NULL,09TF2136_005s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0213,NULL,10CH,(09TF2136_009s)S1,NULL,09TF2136_009s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0214,NULL,10CH,(09TF2137_009s)S1,NULL,09TF2137_009s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0215,NULL,10CH,(09TF2139_012s)S1,NULL,09TF2139_012s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0216,NULL,10CH,(09TF2141_006s)S1,NULL,09TF2141_006s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0217,NULL,10CH,(09TF2141_015s)S1,NULL,09TF2141_015s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0218,NULL,10CH,(09TF2142_004s)S1,NULL,09TF2142_004s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0219,NULL,10CH,(09TF2144_005s)S1,NULL,09TF2144_005s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0220,NULL,10CH,(09TF2148_006s)S1,NULL,09TF2148_006s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0221,NULL,10CH,(09TF2151_008s)S1,NULL,09TF2151_008s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0222,NULL,10CH,(09TF2152_003s)S1,NULL,09TF2152_003s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0223,NULL,10CH,(09TF2152_006s)S1,NULL,09TF2152_006s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0224,NULL,10CH,(09TF2153_002s)S1,NULL,09TF2153_002s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0225,NULL,10CH,(09TF2154_012s)S1,NULL,09TF2154_012s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0226,NULL,10CH,(09TF2155_003s)S1,NULL,09TF2155_003s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0227,NULL,10CH,(09TF2158_001s)S1,NULL,09TF2158_001s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0228,NULL,10CH,(09TF2158_012s)S1,NULL,09TF2158_012s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0229,NULL,10CH,(09TF2159_010s)S1,NULL,09TF2159_010s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0230,NULL,10CH,(09TF2162_011s)S1,NULL,09TF2162_011s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0231,NULL,10CH,(09TF2163_001s)S1,NULL,09TF2163_001s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0232,NULL,10CH,(09TF2163_008s)S1,NULL,09TF2163_008s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0233,NULL,10CH,(09TF2164_005s)S1,NULL,09TF2164_005s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0234,NULL,10CH,(09TF2165_001s)S1,NULL,09TF2165_001s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0235,NULL,10CH,(09TF2167_011s)S1,NULL,09TF2167_011s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0236,NULL,10CH,(09TF2171_007s)S1,NULL,09TF2171_007s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0237,NULL,10CH,(09TF2171_009s)S1,NULL,09TF2171_009s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0238,NULL,10CH,(09TF2177_011s)S1,NULL,09TF2177_011s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0239,NULL,10CH,(09TF2177_012s)S1,NULL,09TF2177_012s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0240,NULL,10CH,(09TF2178_003s)S1,NULL,09TF2178_003s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0241,NULL,10CH,(09TF2179_012s)S1,NULL,09TF2179_012s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0242,NULL,10CH,(09TF2182_004s)S1,NULL,09TF2182_004s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0243,NULL,10CH,(09TF2182_006s)S1,NULL,09TF2182_006s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0244,NULL,10CH,(09TF2182_009s)S1,NULL,09TF2182_009s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0245,NULL,10CH,(09TF2183_001s)S1,NULL,09TF2183_001s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0246,NULL,10CH,(09TF2183_016s)S1,NULL,09TF2183_016s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0247,NULL,10CH,(09TF2184_004s)S1,NULL,09TF2184_004s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0248,NULL,10CH,(09TF2184_012s)S1,NULL,09TF2184_012s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0249,NULL,10CH,(09TF2186_004s)S1,NULL,09TF2186_004s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0250,NULL,10CH,(09TF2186_005s)S1,NULL,09TF2186_005s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0251,NULL,10CH,(09TF2187_005s)S1,NULL,09TF2187_005s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0252,NULL,10CH,(09TF2187_008s)S1,NULL,09TF2187_008s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0253,NULL,10CH,(09TF2187_011s)S1,NULL,09TF2187_011s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0254,NULL,10CH,(09TF2188_001s)S1,NULL,09TF2188_001s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0255,NULL,10CH,(09TF2189_006s)S1,NULL,09TF2189_006s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0256,NULL,10CH,(09TF2189_010s)S1,NULL,09TF2189_010s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0257,NULL,10CH,(09TF2190_002s)S1,NULL,09TF2190_002s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0258,NULL,10CH,(09TF2191_003s)S1,NULL,09TF2191_003s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0259,NULL,10CH,(09TF2192_004s)S1,NULL,09TF2192_004s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0260,NULL,10CH,(09TF2192_007s)S1,NULL,09TF2192_007s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0261,NULL,10CH,(09TF2192_008s)S1,NULL,09TF2192_008s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0262,NULL,10CH,(09TF2193_006s)S1,NULL,09TF2193_006s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0263,NULL,10CH,(09TF2195_002s)S1,NULL,09TF2195_002s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0264,NULL,10CH,(09TF2197_008s)S1,NULL,09TF2197_008s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0265,NULL,10CH,(09TF2197_009s)S1,NULL,09TF2197_009s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0266,NULL,10CH,(09TF2198_004s)S1,NULL,09TF2198_004s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0267,NULL,10CH,(09TF2199_001s)S1,NULL,09TF2199_001s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0268,NULL,10CH,(09TF2201_002s)S1,NULL,09TF2201_002s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0269,NULL,10CH,(09TF2201_005s)S1,NULL,09TF2201_005s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0270,NULL,10CH,(09TF2202_003s)S1,NULL,09TF2202_003s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0271,NULL,10CH,(09TF2202_010s)S1,NULL,09TF2202_010s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0272,NULL,10CH,(09TF2203_010s)S1,NULL,09TF2203_010s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0273,NULL,10CH,(09TF2205_001s)S1,NULL,09TF2205_001s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0274,NULL,10CH,(09TF2205_003s)S1,NULL,09TF2205_003s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0275,NULL,10CH,(09TF2206_003s)S1,NULL,09TF2206_003s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0276,NULL,10CH,(09TF2208_002s)S1,NULL,09TF2208_002s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0277,NULL,10CH,(09TF2208_006s)S1,NULL,09TF2208_006s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0278,NULL,10CH,(09TF2208_012s)S1,NULL,09TF2208_012s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0279,NULL,10CH,(09TF2211_006s)S1,NULL,09TF2211_006s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0280,NULL,10CH,(09TF2212_001s)S1,NULL,09TF2212_001s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0281,NULL,10CH,(09TF2213_004s)S1,NULL,09TF2213_004s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0282,NULL,10CH,(09TF2213_005s)S1,NULL,09TF2213_005s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0283,NULL,10CH,(09TF2214_001s)S1,NULL,09TF2214_001s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0284,NULL,10CH,(09TF2217_001s)S1,NULL,09TF2217_001s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0285,NULL,10CH,(09TF2218_009s)S1,NULL,09TF2218_009s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0286,NULL,10CH,(09TF2219_003s)S1,NULL,09TF2219_003s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0287,NULL,10CH,(09TF2219_008s)S1,NULL,09TF2219_008s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0288,NULL,10CH,(09TF2219_009s)S1,NULL,09TF2219_009s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0289,NULL,10CH,(09TF2220_005s)S1,NULL,09TF2220_005s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0290,NULL,10CH,(09TF2221_008s)S1,NULL,09TF2221_008s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0291,NULL,10CH,(09TF2222_006s)S1,NULL,09TF2222_006s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0292,NULL,10CH,(09TF2222_007s)S1,NULL,09TF2222_007s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0293,NULL,10CH,(09TF2223_005s)S1,NULL,09TF2223_005s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0294,NULL,10CH,(09TF2224_009s)S1,NULL,09TF2224_009s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0295,NULL,10CH,(09TF2225_008s)S1,NULL,09TF2225_008s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0296,NULL,10CH,(09TF2226_011s)S1,NULL,09TF2226_011s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0297,NULL,10CH,(09TF2227_008s)S1,NULL,09TF2227_008s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0298,NULL,10CH,(09TF2228_007s)S1,NULL,09TF2228_007s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0299,NULL,10CH,(09TF2230_004s)S1,NULL,09TF2230_004s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0300,NULL,10CH,(09TF2230_006s)S1,NULL,09TF2230_006s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0301,NULL,10CH,(09TF2231_001s)S1,NULL,09TF2231_001s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0302,NULL,10CH,(09TF2231_007s)S1,NULL,09TF2231_007s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0303,NULL,10CH,(09TF2231_013s)S1,NULL,09TF2231_013s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0304,NULL,10CH,(09TF2232_013s)S1,NULL,09TF2232_013s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0305,NULL,10CH,(09TF2241_008s)S1,NULL,09TF2241_008s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0306,NULL,10CH,(09TF2243_001s)S1,NULL,09TF2243_001s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0307,NULL,10CH,(09TF2243_004s)S1,NULL,09TF2243_004s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
10CH0308,NULL,10CH,(09TF2244_013s)S1,NULL,09TF2244_013s,NULL,NULL,NULL,NULL,NULL,20,1.02 Fine-mapping,NULL,Fix Recombinants,self all,34
