phenotype_id,entity_id,entity_type,entity_name,experiment_id,trait_id,phenotype_value,phenotype_date,plate_id,phenotype_person_id,scoring_order,notes,changed,technical_rep,biological_rep,trait_id_buckler
556618,12MN0098_002,plant,6719-2,12MN,pln.dat,7/26/2012,,,25,,,,,,
556620,12MN0098_003,plant,6719-3,12MN,pln.dat,7/29/2012,,,25,,,,,,
556613,12MN0099_001,plant,6720-1,12MN,pln.dat,7/23/2012,,,25,,,,,,
556547,12MN0099_002,plant,6720-2,12MN,pln.dat,7/10/2012,,,25,,,,,,
556467,12MN0099_003,plant,6720-3,12MN,pln.dat,7/7/2012,,,25,,,,,,
556421,12MN0099_004,plant,6720-4,12MN,pln.dat,7/6/2012,,,25,,,,,,
556468,12MN0100_001,plant,6721-1,12MN,pln.dat,7/7/2012,,,25,,,,,,
556523,12MN0100_002,plant,6721-2,12MN,pln.dat,7/9/2012,,,25,,,,,,
556584,12MN0101_001,plant,6722-1,12MN,pln.dat,7/15/2012,,,25,,,,,,
556524,12MN0101_002,plant,6722-2,12MN,pln.dat,7/9/2012,,,25,,,,,,
556585,12MN0101_004,plant,6722-4,12MN,pln.dat,7/15/2012,,,25,,,,,,
556525,12MN0101_005,plant,6722-5,12MN,pln.dat,7/9/2012,,,25,,,,,,
556554,12MN0102_001,plant,6723-1,12MN,pln.dat,7/11/2012,,,25,,,,,,
556555,12MN0102_003,plant,6723-3,12MN,pln.dat,7/11/2012,,,25,,,,,,
556556,12MN0102_005,plant,6723-5,12MN,pln.dat,7/11/2012,,,25,,,,,,
556603,12MN0103_002,plant,6724-2,12MN,pln.dat,7/19/2012,,,25,,,,,,
556619,12MN0103_003,plant,6724-3,12MN,pln.dat,7/26/2012,,,25,,,,,,
556623,12MN0104_001,plant,6725-1,12MN,pln.dat,8/3/2012,,,25,,,,,,
556598,12MN0104_002,plant,6725-2,12MN,pln.dat,7/18/2012,,,25,,,,,,
556614,12MN0104_003,plant,6725-3,12MN,pln.dat,7/23/2012,,,25,,,,,,
556575,12MN0105_001,plant,6726-1,12MN,pln.dat,7/13/2012,,,25,,,,,,
556576,12MN0105_002,plant,6726-2,12MN,pln.dat,7/13/2012,,,25,,,,,,
556577,12MN0105_003,plant,6726-3,12MN,pln.dat,7/13/2012,,,25,,,,,,
556588,12MN0105_005,plant,6726-5,12MN,pln.dat,7/16/2012,,,25,,,,,,
556557,12MN0105_006,plant,6726-6,12MN,pln.dat,7/11/2012,,,25,,,,,,
556422,12MN0106_001,plant,6727-1,12MN,pln.dat,7/6/2012,,,25,,,,,,
556377,12MN0107_001,plant,6728-1,12MN,pln.dat,7/2/2012,,,25,,,,,,
556423,12MN0108_001,plant,6729-1,12MN,pln.dat,7/6/2012,,,25,,,,,,
556500,12MN0108_002,plant,6729-2,12MN,pln.dat,7/8/2012,,,25,,,,,,
556400,12MN0109_001,plant,6730-1,12MN,pln.dat,7/4/2012,,,25,,,,,,
556501,12MN0109_002,plant,6730-2,12MN,pln.dat,7/8/2012,,,25,,,,,,
556378,12MN0109_003,plant,6730-3,12MN,pln.dat,7/2/2012,,,25,,,,,,
556526,12MN0110_001,plant,6731-1,12MN,pln.dat,7/9/2012,,,25,,,,,,
556407,12MN0111_001,plant,6732-1,12MN,pln.dat,7/5/2012,,,25,,,,,,
556401,12MN0111_002,plant,6732-2,12MN,pln.dat,7/4/2012,,,25,,,,,,
556348,12MN0111_003,plant,6732-3,12MN,pln.dat,7/1/2012,,,25,,,,,,
556379,12MN0111_004,plant,6732-4,12MN,pln.dat,7/2/2012,,,25,,,,,,
556502,12MN0112_001,plant,6733-1,12MN,pln.dat,7/8/2012,,,25,,,,,,
556578,12MN0113_004,plant,6734-4,12MN,pln.dat,7/13/2012,,,25,,,,,,
556283,12MN0115_001,plant,6736-1,12MN,pln.dat,6/26/2012,,,25,,,,,,
556278,12MN0115_002,plant,6736-2,12MN,pln.dat,6/25/2012,,,25,,,,,,
556284,12MN0115_003,plant,6736-3,12MN,pln.dat,6/26/2012,,,25,,,,,,
556298,12MN0115_004,plant,6736-4,12MN,pln.dat,6/28/2012,,,25,,,,,,
556316,12MN0115_005,plant,6736-5,12MN,pln.dat,6/30/2012,,,25,,,,,,
556503,12MN0116_001,plant,6737-1,12MN,pln.dat,7/8/2012,,,25,,,,,,
556424,12MN0116_002,plant,6737-2,12MN,pln.dat,7/6/2012,,,25,,,,,,
556504,12MN0116_003,plant,6737-3,12MN,pln.dat,7/8/2012,,,25,,,,,,
556527,12MN0116_004,plant,6737-4,12MN,pln.dat,7/9/2012,,,25,,,,,,
556469,12MN0116_005,plant,6737-5,12MN,pln.dat,7/7/2012,,,25,,,,,,
556559,12MN0117_001,plant,6738-1,12MN,pln.dat,7/12/2012,,,25,,,,,,
556604,12MN0118_001,plant,6739-1,12MN,pln.dat,7/19/2012,,,25,,,,,,
556615,12MN0118_002,plant,6739-2,12MN,pln.dat,7/23/2012,,,25,,,,,,
556349,12MN0119_001,plant,6740-1,12MN,pln.dat,7/1/2012,,,25,,,,,,
556317,12MN0119_002,plant,6740-2,12MN,pln.dat,6/30/2012,,,25,,,,,,
556318,12MN0119_003,plant,6740-3,12MN,pln.dat,6/30/2012,,,25,,,,,,
556589,12MN0120_001,plant,6741-1,12MN,pln.dat,7/16/2012,,,25,,,,,,
556290,12MN0121_001,plant,6742-1,12MN,pln.dat,6/27/2012,,,25,,,,,,
556285,12MN0121_002,plant,6742-2,12MN,pln.dat,6/26/2012,,,25,,,,,,
556309,12MN0121_003,plant,6742-3,12MN,pln.dat,6/29/2012,,,25,,,,,,
556548,12MN0122_001,plant,6743-1,12MN,pln.dat,7/10/2012,,,25,,,,,,
556470,12MN0122_003,plant,6743-3,12MN,pln.dat,7/7/2012,,,25,,,,,,
556606,12MN0123_001,plant,6744-1,12MN,pln.dat,7/20/2012,,,25,,,,,,
556380,12MN0124_001,plant,6745-1,12MN,pln.dat,7/2/2012,,,25,,,,,,
556402,12MN0124_002,plant,6745-2,12MN,pln.dat,7/4/2012,,,25,,,,,,
556381,12MN0124_003,plant,6745-3,12MN,pln.dat,7/2/2012,,,25,,,,,,
556382,12MN0124_004,plant,6745-4,12MN,pln.dat,7/2/2012,,,25,,,,,,
556319,12MN0124_005,plant,6745-5,12MN,pln.dat,6/30/2012,,,25,,,,,,
556558,12MN0125_001,plant,6746-1,12MN,pln.dat,7/11/2012,,,25,,,,,,
556505,12MN0125_002,plant,6746-2,12MN,pln.dat,7/8/2012,,,25,,,,,,
556471,12MN0125_003,plant,6746-3,12MN,pln.dat,7/7/2012,,,25,,,,,,
556560,12MN0126_001,plant,6747-1,12MN,pln.dat,7/12/2012,,,25,,,,,,
556561,12MN0126_004,plant,6747-4,12MN,pln.dat,7/12/2012,,,25,,,,,,
555807,12MY0001_001,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555763,12MY0001_002,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555871,12MY0002_001,plant,,12MY,pln.dat,9/7/2012,,,8,,,,,,
555872,12MY0002_002,plant,,12MY,pln.dat,9/7/2012,,,8,,,,,,
555860,12MY0002_003,plant,,12MY,pln.dat,9/4/2012,,,8,,,,,,
555725,12MY0003_001,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555726,12MY0003_002,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555724,12MY0003_003,plant,,12MY,pln.dat,8/25/2012,,,8,,,,,,
555764,12MY0005_001,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555727,12MY0005_002,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555728,12MY0005_003,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555686,12MY0005_004,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555687,12MY0005_005,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555765,12MY0007_001,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555729,12MY0007_002,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555730,12MY0007_003,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555731,12MY0007_004,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555732,12MY0007_005,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555808,12MY0008_001,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555530,12MY0009_001,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555531,12MY0009_002,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555532,12MY0009_003,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555533,12MY0009_004,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555493,12MY0009_005,plant,,12MY,pln.dat,8/6/2012,,,8,,,,,,
555861,12MY0010_001,plant,,12MY,pln.dat,9/4/2012,,,8,,,,,,
555850,12MY0010_002,plant,,12MY,pln.dat,9/1/2012,,,8,,,,,,
555809,12MY0010_003,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555633,12MY0011_001,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555620,12MY0011_002,plant,,12MY,pln.dat,8/15/2012,,,8,,,,,,
555621,12MY0011_003,plant,,12MY,pln.dat,8/15/2012,,,8,,,,,,
555602,12MY0011_004,plant,,12MY,pln.dat,8/14/2012,,,8,,,,,,
555567,12MY0012_001,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555568,12MY0012_002,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555569,12MY0012_003,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555862,12MY0013_001,plant,,12MY,pln.dat,9/4/2012,,,8,,,,,,
555851,12MY0013_002,plant,,12MY,pln.dat,9/1/2012,,,8,,,,,,
555810,12MY0013_003,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555766,12MY0014_001,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555733,12MY0014_002,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555734,12MY0014_003,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555873,12MY0015_001,plant,,12MY,pln.dat,9/7/2012,,,8,,,,,,
555767,12MY0016_001,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555735,12MY0016_002,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555736,12MY0016_003,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555874,12MY0017_001,plant,,12MY,pln.dat,9/7/2012,,,8,,,,,,
555863,12MY0017_002,plant,,12MY,pln.dat,9/4/2012,,,8,,,,,,
555768,12MY0018_001,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555737,12MY0018_002,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555738,12MY0019_001,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555634,12MY0019_002,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555811,12MY0020_001,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555739,12MY0020_002,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555740,12MY0020_003,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555688,12MY0020_004,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555689,12MY0020_005,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555556,12MY0021_001,plant,,12MY,pln.dat,8/10/2012,,,8,,,,,,
555520,12MY0021_002,plant,,12MY,pln.dat,8/8/2012,,,8,,,,,,
555504,12MY0021_003,plant,,12MY,pln.dat,8/7/2012,,,8,,,,,,
555505,12MY0021_004,plant,,12MY,pln.dat,8/7/2012,,,8,,,,,,
555521,12MY0022_001,plant,,12MY,pln.dat,8/8/2012,,,8,,,,,,
555494,12MY0022_002,plant,,12MY,pln.dat,8/6/2012,,,8,,,,,,
555495,12MY0022_003,plant,,12MY,pln.dat,8/6/2012,,,8,,,,,,
555485,12MY0022_004,plant,,12MY,pln.dat,8/3/2012,,,8,,,,,,
555852,12MY0023_001,plant,,12MY,pln.dat,9/1/2012,,,8,,,,,,
555812,12MY0023_002,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555813,12MY0024_001,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555814,12MY0024_002,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555815,12MY0024_003,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555741,12MY0024_004,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555570,12MY0025_001,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555571,12MY0025_002,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555572,12MY0025_003,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555557,12MY0026_001,plant,,12MY,pln.dat,8/10/2012,,,8,,,,,,
555534,12MY0026_002,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555535,12MY0026_003,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555522,12MY0026_004,plant,,12MY,pln.dat,8/8/2012,,,8,,,,,,
555875,12MY0027_001,plant,,12MY,pln.dat,9/7/2012,,,8,,,,,,
555876,12MY0027_002,plant,,12MY,pln.dat,9/7/2012,,,8,,,,,,
555573,12MY0028_001,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555558,12MY0028_002,plant,,12MY,pln.dat,8/10/2012,,,8,,,,,,
555536,12MY0028_003,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555537,12MY0028_004,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555635,12MY0029_001,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555603,12MY0029_002,plant,,12MY,pln.dat,8/14/2012,,,8,,,,,,
555574,12MY0029_003,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555575,12MY0029_004,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555576,12MY0029_005,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555742,12MY0030_001,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555636,12MY0030_002,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555637,12MY0030_003,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555638,12MY0030_004,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555743,12MY0031_001,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555744,12MY0031_002,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555745,12MY0031_003,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555690,12MY0031_004,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555691,12MY0031_005,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555678,12MY0031_006,plant,,12MY,pln.dat,8/21/2012,,,8,,,,,,
555692,12MY0032_001,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555639,12MY0032_002,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555640,12MY0032_003,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555622,12MY0032_004,plant,,12MY,pln.dat,8/15/2012,,,8,,,,,,
555746,12MY0033_001,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555747,12MY0033_002,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555748,12MY0033_003,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555749,12MY0034_001,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555750,12MY0034_002,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555751,12MY0034_003,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555641,12MY0034_004,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555642,12MY0034_005,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555693,12MY0035_001,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555643,12MY0035_002,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555604,12MY0035_003,plant,,12MY,pln.dat,8/14/2012,,,8,,,,,,
555592,12MY0035_004,plant,,12MY,pln.dat,8/13/2012,,,8,,,,,,
555752,12MY0036_001,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555753,12MY0036_002,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555754,12MY0036_003,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555694,12MY0036_004,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555665,12MY0038_001,plant,,12MY,pln.dat,8/20/2012,,,8,,,,,,
555644,12MY0038_002,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555645,12MY0038_003,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555623,12MY0038_004,plant,,12MY,pln.dat,8/15/2012,,,8,,,,,,
555769,12MY0039_001,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555755,12MY0039_002,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555756,12MY0039_003,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555559,12MY0040_001,plant,,12MY,pln.dat,8/10/2012,,,8,,,,,,
555560,12MY0040_002,plant,,12MY,pln.dat,8/10/2012,,,8,,,,,,
555496,12MY0040_003,plant,,12MY,pln.dat,8/6/2012,,,8,,,,,,
555497,12MY0040_004,plant,,12MY,pln.dat,8/6/2012,,,8,,,,,,
555605,12MY0041_001,plant,,12MY,pln.dat,8/14/2012,,,8,,,,,,
555561,12MY0041_002,plant,,12MY,pln.dat,8/10/2012,,,8,,,,,,
555498,12MY0041_003,plant,,12MY,pln.dat,8/6/2012,,,8,,,,,,
555499,12MY0041_004,plant,,12MY,pln.dat,8/6/2012,,,8,,,,,,
555816,12MY0042_001,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555817,12MY0042_002,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555818,12MY0042_003,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555770,12MY0042_004,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555771,12MY0042_005,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555538,12MY0043_001,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555506,12MY0043_002,plant,,12MY,pln.dat,8/7/2012,,,8,,,,,,
555500,12MY0043_003,plant,,12MY,pln.dat,8/6/2012,,,8,,,,,,
555679,12MY0044_001,plant,,12MY,pln.dat,8/21/2012,,,8,,,,,,
555680,12MY0044_002,plant,,12MY,pln.dat,8/21/2012,,,8,,,,,,
555646,12MY0044_003,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555819,12MY0045_001,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555820,12MY0045_002,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555821,12MY0045_003,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555539,12MY0046_001,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555540,12MY0046_002,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555541,12MY0046_003,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555542,12MY0046_004,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555501,12MY0046_005,plant,,12MY,pln.dat,8/6/2012,,,8,,,,,,
555593,12MY0048_001,plant,,12MY,pln.dat,8/13/2012,,,8,,,,,,
555594,12MY0048_002,plant,,12MY,pln.dat,8/13/2012,,,8,,,,,,
555577,12MY0048_003,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555543,12MY0048_004,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555647,12MY0049_001,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555595,12MY0049_002,plant,,12MY,pln.dat,8/13/2012,,,8,,,,,,
555578,12MY0049_003,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555579,12MY0049_004,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555562,12MY0049_005,plant,,12MY,pln.dat,8/10/2012,,,8,,,,,,
555822,12MY0050_001,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555823,12MY0050_002,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555824,12MY0050_003,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555825,12MY0050_004,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555772,12MY0050_005,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555853,12MY0051_001,plant,,12MY,pln.dat,9/1/2012,,,8,,,,,,
555854,12MY0051_002,plant,,12MY,pln.dat,9/1/2012,,,8,,,,,,
555826,12MY0051_003,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555773,12MY0051_004,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555864,12MY0052_001,plant,,12MY,pln.dat,9/4/2012,,,8,,,,,,
555757,12MY0053_001,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555758,12MY0053_002,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555695,12MY0053_003,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555696,12MY0055_001,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555666,12MY0055_002,plant,,12MY,pln.dat,8/20/2012,,,8,,,,,,
555667,12MY0055_003,plant,,12MY,pln.dat,8/20/2012,,,8,,,,,,
555668,12MY0055_004,plant,,12MY,pln.dat,8/20/2012,,,8,,,,,,
555669,12MY0055_005,plant,,12MY,pln.dat,8/20/2012,,,8,,,,,,
555648,12MY0055_006,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555827,12MY0057_001,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555828,12MY0057_002,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555829,12MY0057_003,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555774,12MY0057_004,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555775,12MY0057_005,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555502,12MY0059_001,plant,,12MY,pln.dat,8/6/2012,,,8,,,,,,
555697,12MY0060_001,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555606,12MY0060_002,plant,,12MY,pln.dat,8/14/2012,,,8,,,,,,
555596,12MY0060_003,plant,,12MY,pln.dat,8/13/2012,,,8,,,,,,
555597,12MY0060_004,plant,,12MY,pln.dat,8/13/2012,,,8,,,,,,
555776,12MY0063_001,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555759,12MY0063_002,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555760,12MY0063_003,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555698,12MY0063_004,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555761,12MY0064_001,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555830,12MY0065_001,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555831,12MY0065_002,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555832,12MY0065_003,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555544,12MY0066_001,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555507,12MY0066_002,plant,,12MY,pln.dat,8/7/2012,,,8,,,,,,
555508,12MY0066_003,plant,,12MY,pln.dat,8/7/2012,,,8,,,,,,
555503,12MY0066_004,plant,,12MY,pln.dat,8/6/2012,,,8,,,,,,
555486,12MY0066_005,plant,,12MY,pln.dat,8/3/2012,,,8,,,,,,
555545,12MY0068_001,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555523,12MY0068_002,plant,,12MY,pln.dat,8/8/2012,,,8,,,,,,
555509,12MY0068_003,plant,,12MY,pln.dat,8/7/2012,,,8,,,,,,
555777,12MY0069_001,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555762,12MY0069_002,plant,,12MY,pln.dat,8/27/2012,,,8,,,,,,
555699,12MY0069_003,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555700,12MY0069_004,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555701,12MY0069_005,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555702,12MY0070_001,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555649,12MY0070_002,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555650,12MY0070_003,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555607,12MY0070_004,plant,,12MY,pln.dat,8/14/2012,,,8,,,,,,
555608,12MY0070_005,plant,,12MY,pln.dat,8/14/2012,,,8,,,,,,
555778,12MY0071_001,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555779,12MY0071_002,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555703,12MY0071_003,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555704,12MY0071_004,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555833,12MY0072_001,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555780,12MY0072_002,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555705,12MY0072_003,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555706,12MY0072_004,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555624,12MY0073_001,plant,,12MY,pln.dat,8/15/2012,,,8,,,,,,
555609,12MY0073_002,plant,,12MY,pln.dat,8/14/2012,,,8,,,,,,
555580,12MY0073_003,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555581,12MY0073_004,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555546,12MY0074_001,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555547,12MY0074_002,plant,,12MY,pln.dat,8/9/2012,,,8,,,,,,
555510,12MY0074_003,plant,,12MY,pln.dat,8/7/2012,,,8,,,,,,
555511,12MY0074_004,plant,,12MY,pln.dat,8/7/2012,,,8,,,,,,
555487,12MY0074_005,plant,,12MY,pln.dat,8/3/2012,,,8,,,,,,
555834,12MY0075_001,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555835,12MY0075_002,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555836,12MY0075_003,plant,,12MY,pln.dat,8/31/2012,,,8,,,,,,
555781,12MY0075_004,plant,,12MY,pln.dat,8/28/2012,,,8,,,,,,
555707,12MY0076_001,plant,,12MY,pln.dat,8/23/2012,,,8,,,,,,
555681,12MY0076_002,plant,,12MY,pln.dat,8/21/2012,,,8,,,,,,
555670,12MY0076_003,plant,,12MY,pln.dat,8/20/2012,,,8,,,,,,
555610,12MY0076_004,plant,,12MY,pln.dat,8/14/2012,,,8,,,,,,
555625,12MY0077_001,plant,,12MY,pln.dat,8/15/2012,,,8,,,,,,
555582,12MY0077_002,plant,,12MY,pln.dat,8/12/2012,,,8,,,,,,
555563,12MY0077_003,plant,,12MY,pln.dat,8/10/2012,,,8,,,,,,
555564,12MY0077_004,plant,,12MY,pln.dat,8/10/2012,,,8,,,,,,
555682,12MY0078_001,plant,,12MY,pln.dat,8/21/2012,,,8,,,,,,
555671,12MY0078_002,plant,,12MY,pln.dat,8/20/2012,,,8,,,,,,
555611,12MY0078_003,plant,,12MY,pln.dat,8/14/2012,,,8,,,,,,
555651,12MY0079_001,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555652,12MY0079_002,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555653,12MY0079_003,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555654,12MY0079_004,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
555655,12MY0080_001,plant,,12MY,pln.dat,8/19/2012,,,8,,,,,,
